"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Public District,Site Admin Salutation,Site Admin First Name,Site Admin Last Name,Site Admin Title,School Type,School Accomodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Elementary Ungraded Enrollment,Secondary Ungraded Enrollment,Total Enrollment,Offers Diploma,Number of Graduates 2010,Number of Full-time Teachers,Number of Part-Time Teachers,Number of Administrative Staff,Number of Other Staff,Tax Exempt  501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious DenomiNot affiliated with any denomiNot affiliated with any denominationtiontion,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Street,Director/Principal Officer City,Director/Principal Officer State,Director/Principal Officer Zip,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Street,Custodian of Records City,Custodian of Records State,Custodian of Records Zip,Custodian of Records Email
86958,Fresno,10621177088396,Reaching Potentials Educational Institute,6826 North Chestnut Avenue,Fresno,CA,93710,,,,,559-297-7109,reachingpotentials@att.net,Clovis Unified,Mr.,Michael L.,Antwine,Executive Director,Coeducational,Day Only,7,12,0,0,0,0,0,0,0,2,4,2,3,2,1,0,0,14,Yes,0,3,2,1,2,Yes,Yes,No,Yes,Non-religious,,Mrs.,Etta M.,Antwine,Director,6826 North Chestnut Avenue,Fresno,CA,93710,emantwine@ymail.com,Mrs.,Etta M.,Antwine,6826 North Chestnut Avenue,Fresno,CA,93710,emantwine@ymail.com
97041,Fresno,10621666974042,Sacred Heart,4460 East Yale Avenue,Fresno,CA,93703,,,,,559-251-3171,sacredheartfresno@yahoo.com,Fresno Unified,Sr.,Kathleen,Drilling,Principal,Coeducational,Day Only,K,8,10,10,7,15,8,12,7,12,18,0,0,0,0,0,0,99,No,0,8,1,1,5,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,John,Steinbock,President,1550 North Fresno Street,Fresno,CA,93703,,Sr.,Kathleen,Drilling,4460 East Yale Avenue,Fresno,CA,93703,rsexton@dioceseoffresno.org
95726,Fresno,10621666933790,San Joaquin Memorial High,1406 North Fresno Street,Fresno,CA,93703,,,,,559-268-9251,eborges@sjmhs.org,Fresno Unified,Mr.,Edward,Borges,Principal,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,150,152,136,144,0,0,582,Yes,139,40,7,2,37,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,John,Steinbock,President,1550 North Fresno Street,Fresno,CA,93703,,Mr.,Edward,Borges,1406 North Fresno Street,Fresno,CA,93703,rsexton@dioceseoffresno.org
100308,Fresno,10621666135792,Seine Academy,"1917 South Chestnut Avenue, Office 76A",Fresno,CA,93702,,,,,559-453-0468,sharonretz1@hotmail.com,Fresno Unified,Dr.,Victoria,Malko,Superintendent,Coeducational,Day Only,10,12,0,0,0,0,0,0,0,0,0,0,1,2,2,0,5,10,No,0,2,3,1,1,No,No,No,No,Non-religious,,Dr.,Sharon,Retz,Director,"1917 South Chestnut Avenue, Office 76A",Fresno,CA,93702,sharonretz9@yahoo.com,Dr.,Larry,Wilder,"1917 South Chestnut Avenue, Office 76A",Fresno,CA,93702,sharonretz1@hotmail.com
92432,Fresno,10622656204184,Sequoia Christian,30506 George Smith Road,Squaw Valley,CA,93675,,,,,559-321-1414,jwy@emypeople.net,Kings Canyon Joint Unified,Mr.,Sherlyn,Steiner,Administrator,Coeducational,Day Only,1,10,0,0,5,3,5,1,3,1,5,2,2,0,0,0,0,27,No,0,3,0,0,0,No,No,No,No,Religious,Church of the Not affiliated with any denominationzarene,Mr.,John,Yoder,Director,851 Silver Lane,Squaw Valley,CA,93675,jwy@emypeople.net,Miss,Titania,Porter,30508 George Smith Road,Squaw Valley,CA,93675,
98078,Fresno,10752756140990,Shady Pond Academy,31003 Shady Pond Lane,Auberry,CA,93602,,,,,559-855-8946,mamamere@netptc.net,Sierra Unified,Mrs.,Meredith,Navarro-McCullar,Headmaster,Coeducational,Day Only,K,12,0,0,2,0,4,0,0,0,0,1,0,11,0,0,0,18,Yes,0,1,1,0,0,No,No,No,No,Non-religious,,Mr.,Theron,McCullar,Executive Director,31003 Shady Pond Lane,Auberry,CA,93602,theronmccullar@aol.com,Mrs.,Meredith,McCullar,31003 Shady Pond Lane,Auberry,CA,93602,mamamere@netptc.net
88019,Fresno,10621666204994,Sierra View Christian Academy,2548 East Menlo,Fresno,CA,93710,2383 East Decatur Avenue,Fresno,CA,93720,559-297-7391,svca4christ@sbcglobal.net,Fresno Unified,Mrs.,Naomi,Kent,Administrator,Coeducational,Day Only,1,12,0,2,1,4,0,1,1,3,1,2,1,0,1,0,0,17,Yes,1,9,0,2,0,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Erin,Cliff,Director,2383 East Decatur Avenue,Fresno,CA,93720,svca4christ@sbcglobal.net,Mrs.,Erin,Cliff,2548 East Menlo,Fresno,CA,93710,6cliffs4christ@sbcglobal.net
98420,Fresno,10622656138390,Squaw Valley Christian Educators,37160 Cardinal Lane,Squaw Valley,CA,93675,,,,,559-304-4909,csell2@hotmail.com,Kings Canyon Joint Unified,Mrs.,Cynthia,Sell,Administrator,Coeducational,Day Only,3,12,0,0,0,1,0,0,1,1,1,1,0,1,2,0,0,8,No,1,4,0,0,0,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Kirk,Sell,Principal,37160 Cardinal Lane,Squaw Valley,CA,93675,csell2@hotmail.com,Mrs.,Cynthia,Sell,37160 Cardinal Lane,Squaw Valley,CA,93675,csell2@hotmail.com
94922,Fresno,10621666974059,St. Anthony,5680 North Maroa Avenue,Fresno,CA,93704,,,,,559-435-0700,tmcconnico@sasfresno.com,Fresno Unified,Mr.,Tim, McConnico,Principal,Coeducational,Day Only,K,8,72,71,62,67,66,72,67,67,71,0,0,0,0,0,0,615,No,0,27,1,1,12,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,John,Steinbock,President,1550 North Fresno Street,Fresno,CA,93703,,Mr.,Tim,McConnico,5680 North Maroa Avenue,Fresno,CA,93704,rsexton@dioceseoffresno.org
95096,Fresno,10621666974067,St. Helen,4888 East Belmont Street,Fresno,CA,93727,,,,,559-251-5855,st_helens_school_fresno@yahoo.com,Fresno Unified,Mr.,Robert,Peerson,Principal,Coeducational,Day Only,K,8,24,33,30,22,30,22,22,32,22,0,0,0,0,0,0,237,No,0,13,0,1,8,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,John,Steinbock,President,1550 North Fresno Street,Fresno,CA,93703,,Mr.,Robert,Peerson,4888 East Belmont Avenue,Fresno,CA,93727,rsexton@dioceseoffresno.org
94529,Fresno,10622656140586,St. John of San Francisco Orthodox Academy,38518 Dunlap Road,Squaw Valley,CA,93675,PO Box 253,Dunlap,CA,93621-0253,559-908-7718,,Kings Canyon Joint Unified,Mr.,John,Hall,Principal,Coeducational,Day Only,1,12,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,6,Yes,0,1,0,1,0,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,John,Hall,Principal,38518 Dunlap Road,Squaw Valley,CA,93675,,Mrs.,Kirsten,Hall,38518 Dunlap Road,Squaw Valley,CA,93675,
95166,Fresno,10622656970743,St. La Salle,404 East Manning Avenue,Reedley,CA,93654,,,,,559-638-2621,hannibalmarylucy@yahoo.com,Kings Canyon Joint Unified,Sr.,Lucy,Cassarino,Principal,Coeducational,Day Only,K,8,22,28,32,26,28,32,30,29,26,0,0,0,0,0,0,253,No,0,12,11,1,11,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,John,Steinbock,President,1550 North Fresno Street,Fresno,CA,93703,,Sr.,Lucy,Cassarino,404 East Manning Avenue,Reedley,CA,93654,rsexton@dioceseoffresno.org
96232,Fresno,10621177046592,Tower Christian,8753 Chickadee Lane,Clovis,CA,93619,,,,,559-298-2772,cfreedancer@yahoo.com,Clovis Unified,Mrs.,Ann,Raber,Administrator,Coeducational,Day Only,K,12,6,8,11,17,20,15,17,19,17,13,19,8,4,0,0,174,No,9,70,0,2,0,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Ms.,Cindy,Freeman,Administrator,8357 Chickadee Lane,Clovis,CA,93619,cfreedancer@yahoo.com,Mrs.,Ann,Raber,8753 Chicadee Lane,Clovis,CA,93619,arabertcs@yahoo.com
93903,Fresno,10621666933816,Truth Tabernacle Christian School,4411 North First Street,Fresno,CA,93726,PO Box 5393,Fresno,CA,93755,559-225-1027,destes60@sbcglobal.net,Fresno Unified,Mr.,Vaughn,Morton,Superintendent,Coeducational,Day Only,K,12,5,7,7,4,12,6,7,6,6,5,4,4,4,0,0,77,Yes,6,6,1,2,1,Yes,Yes,Yes,Yes,Religious,Pentacostal,Mrs.,Diane,Estes,Principal,1288 East Goshen Avenue,Fresno,CA,93720,destes60@sbcglobal.net,Mrs.,Sandra,Chavez,4411 North First Street,Fresno,CA,93726,
94888,Fresno,10621176202337,Valley Crescent School,547 West Nees Avenue,Clovis,CA,93611,,,,,559-298-0023,director@vcsfresno.net,Clovis Unified,Ms.,Donna,Mahaffy,Headmaster,Coeducational,Day Only,K,10,11,15,10,12,13,12,8,8,8,4,3,0,0,0,0,104,No,0,7,6,4,2,Yes,No,No,Yes,Religious,Islamic,Mr.,Mohammed,Ghaffar,Principal,547 West Nees Avenue,Clovis,CA,93611,director@vcsfresno.net,Mrs.,Maria,Rashed,547 West Nees Avenue,Clovis,CA,93611,frontdesk@vcsfresno.net
96889,Fresno,10622656133094,Wellspring Academy,42675 Road 44,Reedley,CA,93654,,,,,559-638-4570,szook@wellspringacademies.com,Kings Canyon Joint Unified,Mr.,David,Melear,Executive Director,Coeducational,Residential Boarding Only,8,12,0,0,0,0,0,0,0,0,2,3,6,9,11,0,0,31,Yes,9,5,3,1,0,No,No,No,No,Non-religious,,Mr.,Steven,Zook,Head of School,42675 Road 44,Reedley,CA,93654,szook@wellspringacademies.com,Mrs.,Janet,Anderson,42675 Road 44,Reedley,CA,93654,janderson@wellspringacademies.com
91150,Fresno,10622656140305,Wellspring Christian School,35109 George Smith Road,Squaw Valley,CA,93675,,,,,559-332-2874,,Kings Canyon Joint Unified,Mr.,Owen,Werzinski,Principal,Coeducational,Day Only,K,12,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,6,Yes,0,1,0,1,0,No,No,No,No,Religious,Baptist,Mr.,Owen,Werzinski,Principal,35109 George Smith Road,Squaw Valley,CA,93675,,Mr.,Owen,Werzinski,35109 George Smith Road,Squaw Valley,CA,93675,
90233,Fresno,10752757011331,Western Christian Academy,30128 Auberry Road,Prather,CA,93651,PO Box 188,Prather,CA,93651,559-855-7778,wca@netptc.net,Sierra Unified,Dr.,Clinton,Kneeland,Administrator,Coeducational,Day Only,K,12,9,16,17,22,38,30,46,47,74,70,65,38,23,2,0,497,Yes,8,3,5,2,2,No,No,No,No,Religious,Baptist,Mr.,Jeffrey,Gillingham,Principal,PO Box 156,Prather,CA,93651,ixoye55@netptc.net,Mr.,Jeff,Gillingham,PO Box 188,Prather,CA,93651,jgillingham@netptc.net
96237,Fresno,10621176140818,Willow Academy,7158 North Maine Avenue,Clovis,CA,93619,,,,,559-325-9076,jswanbom@sbcglobal.net,Clovis Unified,Mr.,Joel,Swanbom,Principal,Coeducational,Day Only,1,8,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,6,No,0,2,1,1,0,Yes,Yes,Yes,Yes,Religious,Not affiliated with any denomination,Mr.,Joel,Swanbom,Principal,7158 North Maine Avenue,Clovis,CA,93619,jswanbom@sbcglobal.net,Mr.,Joel,Swanbom,7158 North Maine Avenue,Clovis,CA,93619,jswanbom@sbcglobal.net
94914,Fresno,10739657102775,World Harvest Christian Academy,5242 North Garfield,Fresno,CA,93723,,,,,559-271-2339,whcacademy@sbcglobal.net,Central Unified,Mrs.,Donna,Walker,Administrator,Coeducational,Day Only,K,12,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,6,Yes,2,2,0,1,0,Yes,No,No,Yes,Religious,Pentacostal,Mr.,Keith,Walker,Principal,5242 North Garfield,Fresno,CA,93723,whcacademy@sbglobl.net,Mrs.,Cindy,Koetsier,5242 North Garfield,Fresno,CA,93723,whcacademy@sbcglobal.net
89844,Glenn,11754817103625,North Valley Christian Schools,1148 East Walker Street,Orland,CA,95963,,,,,530-865-4924,nvcsoffice@sbcglobal.net,Orland Joint Unified,Mr.,Gordon,Wiens,Superintendent,Coeducational,Day Only,K,12,8,6,4,2,5,7,8,6,8,3,7,2,7,0,0,73,Yes,5,8,2,1,10,Yes,No,Yes,Yes,Religious,Evangelical,Mr.,Gordon,Wiens,Superintendent,1148 East Walker Street,Orland,CA,95963,nvcssuper@sbcglobal.net,Mrs.,Marie,Hoffman,1148 East Walker Street,Orland,CA,95963,nvcsregistrar@sbcglobal.net
91118,Glenn,11626616900922,River Valley Christian,8187 County Road 48,Glenn,CA,95943,PO Box 97,Glenn,CA,95943,530-934-4167,leonardloewenjr@gmail.com,Willows Unified,Mr.,Leonard,Loewen,Principal,Coeducational,Day Only,K,10,0,13,14,5,8,11,10,9,13,6,5,0,0,0,0,94,No,0,7,1,1,2,Yes,Yes,Yes,Yes,Religious,Mennonite,Mr.,Mark,Amoth,Other,PO Box 66,Glenn,CA,95943,,Mr.,Mark,Amoth,PO Box 66,Glenn,CA,95943,
90232,Glenn,11626616967756,Willows Baptist Academy,853 North Tehama Street,Willows,CA,95988,,,,,530-934-2277,carltonhammonds@hotmail.com,Willows Unified,Rev.,Carlton,Hammonds,Administrator,Coeducational,Day Only,K,12,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,7,Yes,0,1,0,1,1,Yes,No,No,Yes,Religious,Baptist,Rev.,Carlton,Hammonds,Administrator,853 North Tehama Street,Willows,CA,95988,carltonhammonds@hotmail.com,Rev.,Carlton,Hammonds,853 North Tehama Street,Willows,CA,95988,carltonhammonds@hotmail.com
95955,Humboldt,12626796989925,Arcata Christian,1700 Union Street,Arcata,CA,95521,,,,,707-822-5986,acs@softcom.net,Arcata Elementary,Mr.,Ronald,Wunner,Principal,Coeducational,Day Only,K,8,3,4,8,3,6,2,4,6,3,0,0,0,0,0,0,39,No,0,3,3,1,2,Yes,No,No,Yes,Religious,Baptist,Mr.,Ronald,Wunner,Principal,1700 Union Street,Arcata,CA,95521,acs @softcom.net,Mrs.,Diane,Steele,1700 Union Street,Arcata,CA,95521,acs@softcom.net
89757,Humboldt,12630166976021,Fortuna Junior Academy,1200 Ross Hill Road,Fortuna,CA,95540,,,,,707-725-2988,principalfja@sbcglobal.net,Rohnerville Elementary,Mrs.,Raemel,Oliveira,Principal,Coeducational,Day Only,K,8,5,2,0,3,5,1,1,1,4,0,0,0,0,0,0,22,No,0,1,1,0,4,Yes,No,No,Yes,Religious,Seventh-day Adventists,Mrs.,Lynal,Ingham,Superintendent,401 Taylor Boulevard,Pleasant Hill,CA,94523,superintendent@nccsda.com,Mrs.,Berit,von Pohle,401 Taylor Boulevard,Pleasant Hill,CA,94523,superintendent@nccsda.com
98291,Humboldt,12755157072481,Gospel Outreach School,2845 Saint James Place,Eureka,CA,95503,,,,,707-445-2214,goe1022@sbcglobal.net,Eureka City Unified,Mr.,David,Sczepanski,Executive Director,Coeducational,Day Only,K,12,4,0,3,2,1,3,3,0,3,2,1,1,2,0,0,25,No,0,0,12,1,1,Yes,No,No,Yes,Religious,Other,Mr.,David,Sczepanski,Principal,2815 Sequoia Avenue,Eureka,CA,95503,goe1022@sbcglobal.net,Mrs.,Jeanette,Johnson,2845 Saint James Place,Eureka,CA,95503,goe1022@sbcglobal.net
89840,Humboldt,12628936976047,Humboldt Bay Christian,70 Stephens Lane,Bayside,CA,95524,,,,,707-822-1738,laurelbaker51@hotmail.com,Jacoby Creek Elementary,Mrs.,Laurel,Baker,Principal,Coeducational,Day Only,1,8,0,0,0,1,4,2,2,3,7,0,0,0,0,0,0,19,No,0,2,0,0,3,Yes,No,No,Yes,Religious,Seventh-day Adventists,Mrs.,Lynal,Ingham,Superintendent,401 Taylor Boulevard,Pleasant Hill,CA,94523,superintendent@nccsda.com,Mrs.,Berit,von Pohle,401 Taylor Boulevard,Pleasant Hill,CA,94523,superintendent@nccsda.com
89990,Humboldt,12630326131353,Koinonia Academy,7540 Elk River Road,Eureka,CA,95503,PO Box 105,Cutten,CA,95534,707-445-1760,probertsen7@gmail.com,South Bay Union Elementary,Mrs.,Pamela,Robertsen,Administrator,Coeducational,Day Only,1,12,0,0,1,0,1,2,0,1,0,1,2,0,0,0,0,8,Yes,1,3,0,1,0,No,No,No,No,Non-religious,,Mrs.,Pamela,Robertsen,Administrator,7540 Elk River Road,Eureka,CA,95503,probertsen7@gmail.com,Mrs.,Pamela,Robertsen,7540 Elk River Road,Eureka,CA,95503,probertsen7@gmail.com
87785,Humboldt,12628936921019,Mistwood Center For Education,1928 Old Arcata Road,Bayside,CA,95524,,,,,707-826-1150,cavaoui@suddenlink.net,Jacoby Creek Elementary,Ms.,Julie,Dorman,Director,Coeducational,Day Only,K,8,7,2,5,12,0,2,7,3,8,0,0,0,0,0,0,46,No,0,2,3,2,10,Yes,No,No,Yes,Non-religious,,Ms.,Marsha,Aden-Wansbury,Other,1505 Williams Street,Eureka,CA,95501,,Ms.,Marsha,Aden-Wansbury,1505 Williams Street,Eureka,CA,95501,cavaoui@suddenlink.net
87580,Humboldt,12753746205728,Moore Academy,1801 Market Street,Ferndale,CA,95536,,,,,707-786-4160,mr_bee_53@yahoo.com,Ferndale Unified,Mr.,Jim,Baumgartner,Principal,Coeducational,Day Only,K,12,1,2,1,1,0,1,2,3,4,2,1,1,1,0,0,20,No,0,0,1,1,0,Yes,No,No,Yes,Religious,Seventh-day Adventists,Mr.,Jim,Baumgartner,Principal,1801 Market Street,Ferndale,CA,95536,mr_bee_53@yahoo.com,Mr.,Jim,Baumgartner,1801 Market Street,Ferndale,CA,95536,mr_bee_53@yahoo.com
93458,Humboldt,12628026998231,New Life Christian School,1736 Newburg Road,Fortuna,CA,95540,,,,,707-725-9136,newlifefortuna@sbcglobal.net,Fortuna Union Elementary,Mrs.,Anita,Horner,Administrator,Coeducational,Day Only,K,12,8,8,4,2,9,4,6,3,5,3,6,2,4,0,0,64,Yes,1,5,8,1,1,Yes,No,No,Yes,Religious,Evangelical,Mr.,Robert,Hapgood,President,750 13th Street,Fortuna,CA,95540,,Mrs.,Ann,Selby,1736 Newburg Road,Fortuna,CA,95540,newlifefortuna@sbcglobal.net
101217,Humboldt,12629506141568,Pacific Coast Montessori,3312 Letz Avenue,McKinleyville,CA,95519,"600 F Street, Number 616",Arcata,CA,95521,707-616-7685,phoenixroseacademy@gmail.com,McKinleyville Union Elementary,Ms.,Teresa,Walker,Director,Coeducational,Day Only,1,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,8,No,0,1,0,1,0,No,No,No,No,Non-religious,,Ms.,Teresa,Walker,Director,"600 F Street, Number 616",Arcata,CA,95521,phoenixroseacademy@gmail.com,Ms.,Teresa,Walker,"600 F Street, Number 616",Arcata,CA,95521,phoenixroseacademy@gmail.com
92003,Humboldt,12755156926307,Redwood Christian,2039 E Street,Eureka,CA,95501-3730,,,,,707-442-4625,redwoodchristian@sbcglobal.net,Eureka City Unified,Mr.,Bob,Giacomini,Principal,Coeducational,Day Only,K,8,14,8,6,8,10,5,8,11,13,0,0,0,0,0,0,83,No,0,5,2,1,3,Yes,No,No,Yes,Religious,Church of the Not affiliated with any denominationzarene,Mr.,Paul,Harris,Other,2039 E Street,Eureka,CA,95501-3730,rcsprincipal@sbcglobal.net,Miss,Cindy,Huddleston,2039 E Street,Eureka,CA,95501-3730,redwoodchristian@sbcglobal.net
87175,Humboldt,12630406977995,Salmon Creek Community,3895 Thomas Road,Miranda,CA,95553,PO Box 670,Miranda,CA,95553,707-943-1500,salmoncreekcs@yahoo.com,Southern Humboldt Joint Unified,Ms.,Kathleen,Fraser,Administrator,Coeducational,Day Only,K,7,4,2,0,1,0,3,0,3,0,0,0,0,0,0,0,13,No,0,2,3,1,0,Yes,No,No,Yes,Non-religious,,Ms.,Sherri,Nelsen,President,PO Box 158,Redway,CA,95560,sherherbvibes@gmail.com,Ms.,Kathleen,Fraser,PO Box 176,Phillipsville,CA,95559,fraser@asis.com
98525,Humboldt,12629506141030,School of the Rock,4012 Noah Avenue,Mckinleyville,CA,95519,,,,,707-834-9471,ermomma101@yahoo.com,McKinleyville Union Elementary,Ms.,Nancy,Cota,Other,Girls Only,Day Only,8,12,0,0,0,0,0,0,0,0,1,0,1,0,12,0,0,14,No,1,1,0,0,0,No,No,No,No,Non-religious,,Br.,Nancy,Cota,Other,4012 Noah Avenue,Mckinleyville,CA,95519,,Ms.,Nancy,Cota,4012 Noah Avenue,Mckinleyville,CA,95519,ermomma101@yahoo.com
89192,Humboldt,12755156933881,St. Bernard's Catholic School,222 Dollison Street,Eureka,CA,95501,,,,,707-443-2735,brown@saintbernards.us,Eureka City Unified,Mr.,David,Sharp,President,Coeducational,Both,K,12,12,14,9,11,15,12,20,21,22,25,40,50,46,0,0,297,Yes,39,20,13,4,13,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Craig,Brown,Principal,222 Dollison Street,Eureka,CA,95501,brown@saintbernards.us,Mrs.,Sarah,Jager,222 Dollison Street,Eureka,CA,95501,jager@saintbernards.us
90302,Humboldt,12626796965974,St. Mary's Elementary,1730 Janes Road,Arcata,CA,95521,,,,,707-822-3877,stmarysarcata@humboldt1.com,Arcata Elementary,Mr.,James,Monge,Principal,Coeducational,Day Only,K,8,4,2,0,4,1,1,5,4,6,0,0,0,0,0,0,27,No,0,3,3,1,2,Yes,No,No,Yes,Religious,Roman Catholic,,,,,1730 Janes Road,Arcata,CA,95521,principal@humboldt1.com,Mr.,James,Monge,1730 Janes Road,Arcata,CA,95521,principal@humboldt1.com
90929,Humboldt,12629016928964,Willow Creek Christian School,90 Christian School Road,Willow Creek,CA,95573,PO Box 1568,Willow Creek,CA,95573,530-629-3332,willowcreek.christian.school@gmail.com,Klamath Trinity Joint Unified,Mr.,Jerry,Nobles,Principal,Coeducational,Day Only,K,6,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,12,No,0,2,0,1,1,Yes,No,Yes,Yes,Religious,Not affiliated with any denomination,Mr.,Jerry,Nobles,Other,PO Box 1055,Willow Creek,CA,95573,jerrynobles@yahoo.com,Mrs.,Yvonne,Gower,PO Box 606,Willow Creek,CA,95573,
98724,Imperial,13630736910715,Brawley Christian Academy,430 North 2nd Street,Brawley,CA,92227,,,,,760-344-3911,bcanorth@sbcglobal.net,Brawley Elementary,Mr.,Tony,Flores,Principal,Coeducational,Day Only,K,12,16,4,14,10,12,10,5,6,6,1,1,0,5,0,0,90,Yes,1,10,1,1,1,No,Yes,Yes,Yes,Religious,Not affiliated with any denomination,Mr.,Lance,Reeves,Other,1122 Orchard Lane,Brawley,CA,92227,jlr1@sbcglobal.net,Mrs.,Joyce,Floyd,430 North 2nd Street,Brawley,CA,92227,bca@bcaschool.net
89949,Imperial,13630996967863,Calexico Mission School,601 First Street,Calexico,CA,92231,11330 Pierce Street,Riverside,CA,92505,760-357-3711,ssmith@cams-education.com,Calexico Unified,Mrs.,Susan,Smith,Principal,Coeducational,Day Only,K,12,11,21,34,26,24,31,26,41,34,19,21,10,15,0,0,313,Yes,26,15,1,3,11,Yes,Yes,Yes,Yes,Religious,Seventh-day Adventists,Mr.,Donald,Dudley,Superintendent,11330 Pierce Street,Riverside,CA,92505,Donald.Dudley@seccsda.org,Mrs.,Rachael,Gil,11330 Pierce Street,Riverside,CA,92505,Rachael.Gil@seccsda.org
101376,Imperial,13631806141717,Calvary Chapel Christian School of El Centro,1923 Austin Road,El Centro,CA,92243,,,,,760-352-0336,calvaryelcentro@gmail.com,McCabe Union Elementary,Mr.,Stephen,Denham,Administrator,Coeducational,Day Only,K,8,5,3,4,2,6,3,5,0,0,0,0,0,0,0,0,28,No,0,4,4,1,0,Yes,No,No,Yes,Religious,Calvary Chapel,Rev.,Peter,Mallinger,Principal,1923 Austin Road,El Centro,CA,92243,calvaryelcentro@gmail.com,Mr.,Stephen,Denham,1923 Austin Road,El Centro,CA,92243,calvaryelcentro@gmail.com
91580,Imperial,13631647037740,Faith Academy,320 South J Street,Imperial,CA,92251,,,,,760-355-1114,info@ivfaithassembly.org,Imperial Unified,Rev.,Dan,Bruce,Administrator,Coeducational,Day Only,K,8,16,6,19,6,4,8,7,2,8,0,0,0,0,0,0,76,No,0,5,0,1,4,Yes,No,No,Yes,Religious,Assembly of God,Mrs.,Donna,Freeman,Principal,320 South J Street,Imperial,CA,92251,dmfreeman310@yahoo.com,Mrs.,Cindy,Bruce,320 South J Street,Imperial,CA,92251,cbruce@ivfaithassembly.org
89796,Imperial,13630996968226,Our Lady of Guadalupe Academy,535 Rockwood Avenue,Calexico,CA,92231,,,,,760-357-1986,sr.mariaelvia@olgacademy.com,Calexico Unified,Sr.,Maria Elvia,Gonzalez,Principal,Coeducational,Day Only,K,8,42,45,64,61,69,63,51,61,30,0,0,0,0,0,0,486,No,0,24,1,3,11,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Sr.,Maria Elvia,Gonzalez,Principal,535 Rockwood Avenue,Calexico,CA,92231,srmariaelvia@olgacademy.com,Sr.,Maria Elvia,Gonzalez,535 Rockwood Avenue,Calexico,CA,92231,mmeza@olgacademy.com
88424,Imperial,13630736970685,Sacred Heart School,428 South Imperial Avenue,Brawley,CA,92227,,,,,760-344-2662,office@shsbrawley.org,Brawley Elementary,Mrs.,Yvonne,Burns,Principal,Coeducational,Day Only,K,8,10,7,7,5,11,4,6,9,12,0,0,0,0,0,0,71,No,0,4,0,1,2,Yes,No,No,Yes,Religious,Roman Catholic,Rev.,Eddie,Ruiz,Other,402 South Imperial Avenue,Brawley,CA,92227,,Mrs.,Yvonne,Burns,428 South Imperial Avenue,Brawley,CA,92227,office@shsbrawley.org
90572,Imperial,13631236967764,St. Mary's Catholic Elementary,700 South Waterman Avenue,El Centro,CA,92243,,,,,760-352-7285,stmaryschool92243@yahoo.com,El Centro Elementary,Rev.,Edward,Horning,Administrator,Coeducational,Day Only,K,8,27,23,24,22,21,29,27,16,20,0,0,0,0,0,0,209,No,0,11,2,1,11,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Sr.,Juanita,Pereyra,Principal,700 South Waterman Avenue,El Centro,CA,92243,nitajua5@yahoo.com,Sr.,Juanita,Pereyra,700 South Waterman Avenue,El Centro,CA,92243,nitajua5@yahoo.com
