"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 1, 2012)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,ZipPlus4,Mailing Street,Mailing City,Mailing State,Mailing Zip,Mailing ZipPlus4,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2011,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Street,Director/Principal Officer City,Director/Principal Officer State,Director/Principal Officer Zip,Director/Principal Officer ZipPlus4,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Street,Custodian of Records City,Custodian of Records State,Custodian of Records Zip,Custodian of Records ZipPlus4,Custodian of Records Email
109468,Los Angeles,19647336906952,Castle Elementary School,1435 West 120th Summit,Los Angles,CA,90047,,,,CA,,,323-756-9191,*www.Castle-school.com,kyejoolee@sbcglobal.net,Los Angeles Unified,Mr.,eung,lee,Administrator,Coeducational,Day Only,K,5,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0,20,No,0,2,1,1,2,No,No,No,No,No,Non-religious,,Mrs.,Kye,Lee,Principal,1435 West 120th Street,Los Angeles,ca,90047,,kyejoolee@sbcglobal.net,Mr.,Eung,Lee,1435 West 120th Street,Los Angeles,CA,90047,,leeeungkyu@aol.com
109811,Los Angeles,19647336960918,Cathedral Chapel Elementary,755 South Cochran Avenue,Los Angeles,CA,90036,,,,CA,,,323-938-9976,tkipp@cathedralchapel.org,mvizcaino@la-archdiocese.org,Los Angeles Unified,Ms.,Tina,Kipp,Principal,Coeducational,Day Only,K,8,32,32,27,31,28,28,37,31,29,0,0,0,0,0,0,275,No,0,12,3,1,10,No,Yes,No,No,Yes,Religious,CATH,Fr.,Truc,Nguyen,Other,922 South Detroit Street,Los Angeles,CA,90036,,frtruc@cathedralchapel.org,Ms.,Tina,Kipp,755 South Cochran Avenue,Los Angeles,CA,90036,,tkipp@cathedralchapel.org
105916,Los Angeles,19647336934442,Cathedral High School,1253 Bishops Road,Los Angeles,CA,90012,,,,CA,,,323-225-2438,brjohnm@cathedralhighschool.org,MVizaino@la-archdiocese.org,Los Angeles Unified,Br.,John,Montgomery,Principal,Boys Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,218,185,160,129,0,0,692,Yes,142,43,1,5,6,No,Yes,No,No,Yes,Religious,CATH,Mr.,Martin,Farfan,President,1253 Bishops Road,Los Angeles,CA,90012,,mfarfan@cathedralhighschool.org,Mrs.,Alice,Collier,1253 Bishops Road,Los Angeles,CA,90012,,acollier@cathedralhighschool.org
114270,Los Angeles,19647336142913,CCD INC AL- Madinah Home School,"7227 Jordan Avenue, Unit 1",Canoga Park,CA,91303,,,,CA,,,818-564-9472,charitycaringdo@gmail.com,,Los Angeles Unified,Mr.,George,Green,Director,Coeducational,Both,K,12,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,7,Yes,0,3,2,0,0,Yes,No,Yes,No,Yes,Non-religious,,Mr.,George,Green,Administrator,11478 1/2 Oxnard Boulevard,North Hollywood,ca,91606,,b2bcheckout@aol.com,Mrs.,Desiree,Young,"7227 Jordan Avenue, Unit 1",Canoga Park,CA,91303,,cgdeals@gmail.com
108181,Los Angeles,19647337104896,CCDC Of Little Angels,3808 West 54th Street,Los Angeles,CA,90043,,,,CA,,,323-299-0189,littleangels5527@sbcglobal.net,,Los Angeles Unified,Dr.,Angela,Massengale,Director,Coeducational,Day Only,K,6,12,6,6,4,3,3,0,0,0,0,0,0,0,0,0,34,No,0,2,1,2,0,No,Yes,No,No,Yes,Non-religious,,Mrs.,Sharon,Johns,Director,3808 West 54th Street,Los Angeles,CA,90043,,littleangels5527@sbcglobal.net,Dr.,Angela,Massengale,3808 West 54th Street,Los Angeles,CA,90043,,littleangels5527@sbcglobal.net
108047,Los Angeles,19650606206569,"Center for Learning Unlimited, The","2785 Pacific Coast Highway, Suite G",Torrance,CA,90505,,,,CA,,,310-997-1900,director@cflu.org,,Torrance Unified,Mrs.,Virginia,Mathews,Director,Coeducational,Day Only,1,12,0,1,0,3,0,2,1,1,4,3,2,0,2,0,1,20,Yes,1,2,2,3,20,No,Yes,No,No,Yes,Non-religious,,Mrs.,Virginia,Mathews,Director,"2785 Pacific Coast Highway, Suite G",Torrance,CA,90505,,Director@cflu.org,Mrs.,Virginia,Mathews,"2785 Pacific Coast Highway, Suite G",Torrance,CA,90505,,director@cflu.org
102767,Los Angeles,19647336935134,Centers of Learning,8854 Haskell Avenue,North Hills,CA,91343,,PO Box 2037,North Hills,CA,91393,,818-894-3213,debra_grill@centersoflearning.com,,Los Angeles Unified,Ms.,Debra,Grill,Principal,Coeducational,Day Only,K,12,10,7,11,3,4,7,5,7,11,8,3,6,7,0,0,89,Yes,5,8,5,2,1,No,Yes,No,No,Yes,Religious,NA,Mr.,Steve,Seboldt,Director,8854 Haskell Avenue,North Hills,CA,91343,,,Mrs.,Susan,White,8854 Haskell Avenue,North Hills,CA,91343,,
110554,Los Angeles,19648656934467,Chadwick,26800 South Academy Drive,Palos Verdes Peninsula,CA,90274,,,,CA,,,310-377-1543,ted.hill@chadwickschool.org,,Palos Verdes Peninsula Unified,Mr.,Frederick,Hill,Headmaster,Coeducational,Day Only,K,12,40,40,43,43,44,46,59,84,79,95,84,93,95,0,0,845,Yes,97,91,7,24,53,No,Yes,Yes,Yes,Yes,Non-religious,,Mr.,Frederick,Hill,Headmaster,26800 South Academy Drive,Palos Verdes Peninsula,CA,90274,,thill@chadwickschool.org,Ms.,Naoko,Nakamoto,26800 South Academy Drive,Palos Verdes Peninsula,CA,90274,,nnakamoto@chadwickschool.org
109620,Los Angeles,19647336934475,Chaminade College Preparatory,7500 Chaminade Avenue,West Hills,CA,91304,,,,CA,,,818-347-8300,jkoller@chaminade.org,csjimenez@la-archdiocese.org,Los Angeles Unified,Mr.,James,Adams,President,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,343,317,344,315,0,0,1319,Yes,275,81,8,4,23,No,Yes,Yes,Yes,Yes,Religious,CATH,Br.,Thomas,Fahy,Principal,7500 Chaminade Avenue,West Hills,CA,91304,,tfahy@chaminade.org,Mrs.,Janet,Koller,10210 Oakdale Avenue,Chatsworth,CA,91311,,jkoller@chaminade.org
109637,Los Angeles,19647336977482,Chaminade College Preparatory,19800 Devonshire Street,Chatsworth,CA,91311,,,,CA,,,818-363-8127,jkoller@chaminade.org,csjimenez@la-archdiocese.org,Los Angeles Unified,Mr.,James,Adams,President,Coeducational,Day Only,6,8,0,0,0,0,0,0,256,241,218,0,0,0,0,0,0,715,No,0,44,2,9,31,No,Yes,Yes,Yes,Yes,Religious,CATH,Mr.,Micheal,Valentine,Principal,19800 Devonshire Street,Chatsworth,CA,91311,,mvalentine@chaminade.org,Mrs.,Janet,Koller,10210 Oakdale Avenue,Chatsworth,CA,91311,,jkoller@chaminade.org
113138,Los Angeles,19645686907224,Chamlian Armenian School,4444 Lowell Avenue,Glendale,CA,91214,,,,CA,,,818-957-3398,vazken.madenlian@chamlian.org,,Glendale Unified,Mr.,Vazken,Madenlian,Principal,Coeducational,Day Only,1,8,0,80,83,74,63,62,49,45,44,0,0,0,0,0,0,500,No,0,30,11,4,10,No,Yes,No,No,Yes,Religious,APOS,Mr.,Vazken,Madenlian,Principal,4444 Lowell Avenue,Glendale,CA,91214,,vazken.madenlian@chamlian.org,Mr.,Vazken,Madenlian,4444 Lowell Avenue,Glendale,CA,91214,,vazken.madenlian@chamlian.org
113422,Los Angeles,19647336905533,Chatsworth Hills Academy,21523 Rinaldi Street,Chatsworth,CA,91311,,PO Box 5077,Chatsworth,CA,91313,,818-998-4037,mainoffice@chaschool.org,info@chaschool.org,Los Angeles Unified,Mrs.,Ann,Gillinger,Head of School,Coeducational,Day Only,K,8,19,16,13,20,21,15,15,26,17,0,0,0,0,0,0,162,No,0,14,4,5,12,No,Yes,No,No,Yes,Non-religious,,Mrs.,Ann,Gillinger,Head of School,21523 Rinaldi Street,Chatsworth,CA,91311,,ann.gillinger@chaschool.org,Mrs.,Ann,Gillinger,21523 Rinaldi Street,Chatsworth,CA,91311,,ann.gillinger@chaschool.org
104010,Los Angeles,19647337084502,Cheder Menachem,1606 South La Cienega Boulevard,Los Angeles,CA,90035,,,,CA,,,310-623-1470,chedermenachem@gmail.com,,Los Angeles Unified,Rabbi,Menachem,Greenbaum,Principal,Boys Only,Day Only,K,8,23,40,32,34,37,39,40,35,26,0,0,0,0,0,0,306,No,0,19,14,2,11,No,Yes,No,No,Yes,Religious,JWSH,Mrs.,Pamela,Rooks,Principal,1606 South La Cienega Boulevard,Los Angeles,CA,90035,,rmg@chedermenachem.com,Mrs.,Hudy,Lipskier,1606 South La Cienega Boulevard,Los Angeles,CA,90035,,hudy@chedermenachem.com
103953,Los Angeles,19647337082019,Cheder of Los Angeles,801 North La Brea Avenue,Los Angeles,CA,90038,,,,CA,,,323-935-9274,esthermayerfeld@sbcglobal.net,,Los Angeles Unified,Rabbi,Simcha,Ullman,Principal,Coeducational,Day Only,K,8,51,31,39,42,34,26,28,36,21,0,0,0,0,0,0,308,No,0,2,24,5,13,No,Yes,No,No,Yes,Religious,JWSH,Mr.,Barry,Weiss,Executive Director,151 South McCadden Place,Los Angeles,CA,90004,,,Rabbi,Simcha,Ullman,801 North La Brea Avenue,Los Angeles,CA,90038,,simchaullman@yahoo.com
115124,Los Angeles,19734377079296,"Children ""R"" Us",4611 East Compton Boulevard,East Rancho Dominguez,CA,90221,,,,CA,,,310-638-9622,jetj123@yahoo.com,jetj123@yahoo.com,Compton Unified,Mr.,John,Tait,Administrator,Coeducational,Day Only,K,6,12,9,9,10,8,10,5,0,0,0,0,0,0,0,0,63,No,0,10,4,3,0,No,Yes,No,No,Yes,Non-religious,,Ms.,Tammie,Fowler,Director,4611 East Compton Boulevard,Compton,Ca,90221,,jetj123@yahoo.com,Ms.,Tammie,Fowler,4611 East Compton Boulevard,Compton,CA,90221,,jetj123@yahoo.com
115125,Los Angeles,19734376931943,"Children ""R"" Us",4601 East Compton Boulevard,Compton,CA,90221,,,,CA,,,310-638-9622,jetj123@yahoo.com,,Los Angeles,Mr.,John,Tait,Administrator,Coeducational,Day Only,K,6,12,10,10,5,8,10,5,0,0,0,0,0,0,0,0,60,No,0,10,4,3,1,No,Yes,No,No,Yes,Non-religious,,Ms.,Tammie,Fowler,Director,4601 East Compton Boulevard,Compton,Ca,90221,,jetj23@yahoo.com,Ms.,Tammie,Fowler,4601 East Compton Boulevard,Compton,CA,90221,,jetj123@yahoo.com
113883,Los Angeles,19647336993554,Children's Community School,14702 Sylvan Street,Van Nuys,CA,91411,,,,CA,,,818-780-6226,info@ccsteaches.org,helen@ccsteaches.org,Los Angeles Unified,Mr.,Neal,Wrightson,Director,Coeducational,Day Only,K,6,18,21,29,16,14,14,6,0,0,0,0,0,0,0,0,118,No,0,13,4,6,6,No,Yes,Yes,No,Yes,Non-religious,,Mr.,Neal,Wrightson,Director,1633 North Mar Vista Avenue,Pasadena,CA,91104,,neal@ccsteaches.org,Ms.,Helen,Stevenson,7642 Airlie Drive,Tujunga,CA,91042,,helen@ccsteaches.org
112564,Los Angeles,19650606206734,"Children's Place Montessori, The",1625 Crenshaw Boulevard,Torrance,CA,90501,,,,CA,,,310-782-9634,thechildrenspl@aol.com,,Torrance Unified,Ms.,Jennifer,Richards,Director,Coeducational,Day Only,1,6,0,7,0,3,1,2,0,0,0,0,0,0,0,0,0,13,No,0,1,2,0,0,No,No,No,No,No,Non-religious,,Ms.,Jennifer,Richards,Director,1625 Crenshaw Boulevard,Torrance,CA,90501,,thechildrenspl@aol.com,Ms.,Jennifer,Richards,1625 Crenshaw Boulevard,Torrance,CA,90501,,
104778,Los Angeles,19647336139117,Child's World School,"18034 Ventura Boulevard, Number 462",Woodland Hills,CA,91367,,,,CA,,,818-224-4040,evanelevi@gmail.com,,Los Angeles Unified,Mrs.,Melinda,Pressman,Director,Coeducational,Day Only,K,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,No,0,1,0,0,0,No,No,No,No,No,Non-religious,,Mrs.,Melinda,Pressman,Director,5414 Capistrano Avenue,Woodland Hills,ca,91367,,evanelevi@gmail.com,Mr.,Evan,Levi,"18034 Ventura Boulevard, Building 462",Encino,CA,91316,,evanelevi@gmail.com
104793,Los Angeles,19647336961585,Child's World School,"18034 Ventura Boulevard, Number 462",Encino,CA,91316,,,,CA,,,818-343-8122,evanelevi@gmail.com,,Los Angeles Unified,Mr.,Vivian,Meguerian,Director,Coeducational,Day Only,K,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,No,0,1,0,0,0,No,No,No,No,No,Non-religious,,Mr.,Vivian,Meguerian,Director,6100 Lindley Avenue,Encino,Ca,91316,,evanelevi@gmail.com,Mr.,Evan,Levi,"18034 Ventura Boulevard, Number 462",Encino,CA,91316,,evanelevi@gmail.com
114117,Los Angeles,19752917078520,Christ Centered Pasadena Christian School,204 Pearl Street,San Gabriel,CA,91776,,,,CA,,,626-614-0815,laureenccpcs@earthlink.net,,San Gabriel Unified,,Laureen,Ramirez,Director,Coeducational,Day Only,K,12,4,4,3,6,0,5,4,3,4,2,2,3,3,0,0,43,Yes,2,19,0,2,0,No,No,No,No,No,Religious,CAL,,Laureen,Ramirez,President,204 Pearl Street,San Gabriel,CA,91776,,laureenccpcs@earthlink.net,,Cyndi,Myles,465 Converse Avenue,Claremont,CA,91776,,gcmyles@netzero.net
113568,Los Angeles,19643037097082,Christ Heritage Academy,10248 Alondra Boulevard,Bellflower,CA,90706,,,,CA,,,562-867-8084,,,Bellflower Unified,Mr.,Victor,Loera,Principal,Coeducational,Day Only,K,6,7,0,1,1,1,1,3,0,0,0,0,0,0,0,0,14,No,0,3,0,1,0,No,Yes,No,No,Yes,Religious,APOS,Mr.,Victor,Loera,Principal,1513 North Millet Avenue,South El Monte,CA,91733,,,Mr.,Victor,Loera,10248 Alondra Boulevard,Bellflower,CA,91733,,
112736,Los Angeles,19647336960942,Christ Lutheran Church and School,28850 South Western Avenue,Rancho Palos Verdes,CA,90275,,,,CA,,,310-831-0848,office@clschool.org,,Los Angeles Unified,Mr.,Ronald,Kusel,Other,Coeducational,Day Only,K,8,20,25,19,16,25,21,22,20,21,0,0,0,0,0,0,189,No,0,10,3,2,7,No,Yes,No,No,Yes,Religious,LUTH,Mrs.,Patricia,Mayer,Principal,28850 South Western Avenue,Rancho Palos Verdes,CA,90275,,pmayer@clschool.org,Mrs.,Laura,Paiz,28850 South Western Avenue,Rancho Palos Verdes,CA,90275,,office@clschool.org
113000,Los Angeles,19644366967871,Christ Lutheran Elementary,311 South Citrus Street,West Covina,CA,91791,,,,CA,,,626-967-7531,cls@clswc.org,marketing@clswc.org,Covina-Valley Unified,Rev.,Dennis,Nelson,Superintendent,Coeducational,Day Only,K,8,21,19,26,19,23,20,28,30,24,0,0,0,0,0,0,210,No,0,10,5,1,18,No,Yes,No,No,Yes,Religious,LUTH,Mr.,Christopher,Andrade,Principal,311 South Citrus Street,West Covina,CA,91791,,principal@clswc.org,Mr.,Christopher,Andrade,311 South Citrus Street,West Covina,CA,91791,,Principal@clswc.org
106719,Los Angeles,19647336960959,Christ the King Elementary,617 North Arden Boulevard,Los Angeles,CA,90004,1201,,,CA,,,323-462-4753,ctkschool@ctkla.org,mvizcaino@la-archdiocese.org,Los Angeles Unified,Mrs.,Ruth,Anderson,Principal,Coeducational,Day Only,K,8,16,11,27,25,18,17,32,22,31,0,0,0,0,0,0,199,No,0,9,5,1,7,No,Yes,No,No,Yes,Religious,CATH,Mrs.,Ruth,Anderson,President,555 North Lucerne Boulevard,Los Angeles,CA,90004,,ruthcanderson@ctkla.org,Mrs.,Gigi,Rabo,8216 Allott Avenue,Van Nuys,CA,91402,,ctkschool@ctkla.org
103395,Los Angeles,19642797072101,Christbridge Academy,405 South Azusa Avenue,Azusa,CA,91702,,,,CA,,,626-969-7400,cba@christbridge.net,,Azusa Unified,Dr.,Daniel,Simonson,Administrator,Coeducational,Day Only,K,12,0,2,3,2,1,1,4,1,7,9,8,10,4,0,0,52,Yes,12,8,4,2,4,No,Yes,Yes,Yes,Yes,Religious,Other,Dr.,Daniel,Simonson,Administrator,405 South Azusa Avenue,Azusa,CA,91702,,drdan@christbridge.net,Dr.,Daniel,Simonson,405 South Azusa Avenue,Azusa,CA,91702,,cba@christbridge.net
113287,Los Angeles,19734376979553,Christian New Life Academy,1517 East Alondra Boulevard,Compton,CA,90221,,,,CA,,,310-763-7184,cnla@att.net,obd2009@live.com,Compton,Dr.,Anthony,Wells,Administrator,Coeducational,Day Only,K,8,8,5,5,5,8,6,6,2,0,0,0,0,0,0,0,45,No,0,4,2,1,0,Yes,Yes,Yes,No,Yes,Religious,NA,Mrs.,Sandra,Mode,Administrator,1517 East Alondra Boulevard,Compton,CA,90221,,obd2009@live.com,Mrs.,Sandra,Schackelford,1517 Alondra Boulevard,Compton,CA,90221,,cnla@att.net
107775,Los Angeles,19649077087141,City of Knowledge,3285 North Garey Avenue,Pomona,CA,91767,,,,CA,,,909-392-0251,hshaikley@gmail.com,,Pomona Unified,Dr.,Haleema,Shaikley,Principal,Coeducational,Day Only,K,12,13,10,11,13,15,20,13,19,18,22,16,14,10,0,0,194,No,17,10,12,3,12,No,Yes,No,No,Yes,Religious,ISLM,Dr.,Haleema,Shaikley,Principal,3285 North Garey Avenue,Pomona,CA,91767,,hshaikley@gmail.com,Mrs.,Tahereh,Kharazi,3285 North Garey Avenue,Pomona,CA,91767,,
108649,Los Angeles,19647336206049,"City School, The",17424 Sherman Way,Lake Balboa,CA,91406,,,,CA,,,818-776-0011,valleywaldorfschool@gmail.com,,Los Angeles Unified,Mr.,Christopher,Clother,Administrator,Coeducational,Day Only,K,8,13,8,6,1,6,2,0,4,2,0,0,0,0,0,0,42,No,0,5,6,1,0,No,Yes,No,No,Yes,Non-religious,,Mr.,Andrew,Janczak,Head of School,17424 Sherman Way,Lake Balboa,CA,91406,,valleywaldorfschool@gmail.com,Mr.,Christopher,Clother,17424 Sherman Way,Lake Balboa,CA,91406,,valleywaldorfschool@gmail.com
104039,Los Angeles,19649646967889,Clairbourn School,8400 Huntington Drive,San Gabriel,CA,91775,,,,CA,,,626-286-3108,info@clairbourn.org,,San Marino Unified,Dr.,Robert,Nafie,Head of School,Coeducational,Day Only,K,8,30,29,41,41,27,27,28,29,40,0,0,0,0,0,0,292,No,0,27,0,8,12,No,No,No,No,No,Non-religious,,Dr.,Robert,Nafie,Head of School,8400 Huntington Drive,San Gabriel,CA,91775,,rnafie@clairbourn.org,Ms.,Marilyn,Guyer,8400 Huntington Drive,San Gabriel,CA,91775,,mguyer@clairbourn.org
113327,Los Angeles,19647337026230,Cleophas Oliver Learning Academy,4449 West Adams Boulevard,Los Angeles,CA,90016,,,,CA,,,323-737-6803,cleoacademy@aol.com,,Los Angeles Unified,Ms.,Stacey,Jenkins,Director,Coeducational,Day Only,K,6,8,5,4,2,2,3,2,0,0,0,0,0,0,0,0,26,No,0,3,2,2,3,No,Yes,Yes,No,Yes,Non-religious,,Ms.,stacey,jenkins,Director,4449 West Adams Boulevard,Los Angeles,ca,90016,,cleoacademy@aol.com,Ms.,Stacey,Jenkins,4449 West Adams Boulevard,Los Angeles,CA,90016,,cleoacademy@aol.com
114050,Los Angeles,19647337092992,Cleophas Oliver Learning Academy,1902 West Florence Avenue,Los Angeles,CA,90047,,,,CA,,,323-751-3906,cleoacademy@aol.com,,Los Angeles Unified,Mrs.,Carolyn,Jenkins,Administrator,Coeducational,Day Only,K,6,5,5,3,4,2,1,1,0,0,0,0,0,0,0,0,21,No,0,2,2,1,1,No,Yes,No,No,Yes,Religious,NA,Mrs.,Carolyn,Jenkins,Director,1902 West Florence Avenue,Los Angeles,ca,90016,,,Mrs.,carolyn,Jenkins,1902 West Florence Avenue,Los Angeles,CA,90016,,Cleoacademy @aol.com
113313,Los Angeles,19753417017650,Coast Christian Schools,525 Earle Lane,Redondo Beach,CA,90278,,,,CA,,,310-798-5181,phornsby@ccschools.org,,Redondo Beach Unified,Mrs.,Cyndy,Keenan,Administrator,Coeducational,Day Only,K,8,19,18,5,13,13,20,19,13,8,0,0,0,0,0,0,128,No,0,8,4,2,6,No,Yes,No,No,Yes,Religious,AG,Mrs.,Cyndy,Keenan,Principal,525 Earle Land,Redondo Beach,CA,90278,,ckeenan@ccschools.org,Mrs.,Amy,Thompson,525 Earle Lane,Redondo Beach,CA,90278,,athompson@ccschools.org
114044,Los Angeles,19647337067689,Coastal Academy,25501 Oak Avenue,Lomita,CA,90717,,,,CA,,,310-644-0433,coastalacademy@yahoo.com,,Los Angeles Unified,Mrs.,M. Grace,Di Pasquale,Director,Coeducational,Day Only,K,12,5,6,4,5,5,13,7,6,14,11,9,5,7,0,0,97,Yes,12,4,16,3,5,No,Yes,No,No,Yes,Religious,Other,Mrs.,M. Grace,Di Pasquale,Principal,4635 West 133rd Street,Hawthorne,CA,90250,,coastalacademy@yahoo.com,Mrs.,Teana,Le Fort,13219 Kornblum Avenue,Hawthorne,CA,90250,,coastalacademy@yahoo.com
106140,Los Angeles,19647330115824,Coldwater Canyon Prep,6455 Coldwater Canyon Avenue,Valley Glen,CA,91606,,,,CA,,,818-623-6387,tdeutsch@thehelpgroup.org,,Los Angeles Unified,Mr.,Todd,Deutsch,Other,Coeducational,Day Only,8,12,0,0,0,0,0,0,0,0,1,6,8,7,7,0,0,29,Yes,8,3,0,2,9,Yes,Yes,Yes,Yes,Yes,Non-religious,,Mrs.,Nancy,Rosenfelt,Director,6455 Coldwater Canyon Avenue,Valley Glen,Ca,91606,,tdeutsch@thehelpgroup.org,Mr.,Todd,Deutsch,6455 Coldwater Canyon Avenue,Valley Glen,CA,91606,,tdeutsch@thehelpgroup.org
113586,Los Angeles,19647337072747,Communion Christian Academy,6201 South La Brea Avenue,Los Angeles,CA,90056,,,,CA,,,323-296-8761,noblehenson@att.net,,los angeles unified,Miss,Jasmine,Swinson,Principal,Coeducational,Day Only,K,5,37,11,6,14,9,5,0,0,0,0,0,0,0,0,0,82,No,0,7,0,2,2,No,No,No,No,No,Religious,PENT,Rev.,Noble,Henson,Principal,6201 South La Brea Avenue,Los Angeles,ca,90056,,,Miss,Rose,Lawrence,6201 South La Brea Avenue,Los Angeles,CA,90056,,
113278,Los Angeles,19649806960025,Concord Prep High School,1238 Lincoln Boulevard,Santa Monica,CA,90401,,,,CA,,,424-999-8870,info@concordprep.org,oxfordwestfoundation@gmail.com,SMMUSD,Ms.,Martine,Anderson,Other,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,1,3,9,12,0,0,25,Yes,14,0,11,1,0,No,Yes,No,No,Yes,Non-religious,,Ms.,Marissa,DeSiena,Head of School,"11627 Mayfield Avenue, Apartment 7",Los Angeles,CA,90049,,mdesiena@aol.com,Dr.,Lillian,Wallace,151 South Thurston Avenue,Los Angeles,CA,90049,,chgobears@aol.com
108170,Los Angeles,19647336963037,Concordia School - Granada Hills,16603 San Fernando Mission Boulevard,Granada Hills,CA,91344,,,,CA,,,818-368-0892,katy.moore@concordiaschoolsla.org,,Los Angeles Unified,Miss,Katherine,Moore,Principal,Coeducational,Day Only,K,6,11,10,6,5,3,9,0,0,0,0,0,0,0,0,0,44,No,0,4,0,1,6,No,Yes,Yes,Yes,Yes,Religious,LUTH,Mr.,Edward,Amey,Executive Director,13570 Eldridge Avenue,Sylmar,CA,91342,,edward.amey@concordiaschoolsla.org,Ms.,Adele,Steffes,16603 San Fernando Mission Boulevard,Granada Hills,CA,91344,,adele.steffes@concordiaschoolsla.org
105989,Los Angeles,19647336960900,Concordia School Canoga Park,7357 Jordan Avenue,Canoga Park,CA,91303,1277,,,CA,,,818-348-5714,jerry.romsa@concordiaschoolsla.org,,Los Angeles Unified,Mr.,Jerry,Romsa,Principal,Coeducational,Day Only,K,12,4,3,3,0,4,3,5,1,6,5,5,7,9,0,0,55,No,0,7,6,1,1,No,Yes,No,No,Yes,Religious,LUTH,Mr.,Edward,Amey,Director,13570 Eldridge Avenue,Sylmar,CA,91342,,edward.amey@concordiaschoolsla.org,Mr.,Jerry,Romsa,7357 Jordan Avenue,Canoga Park,CA,91303,,jerry.romsa@concordiaschoolsla.org
107032,Los Angeles,19643376961130,Concordia Schools - Burbank,1001 South Glenoaks Boulevard,Burbank,CA,91502,,,,CA,,,818-848-3076,flsburbank@yahoo.com,,Burbank Unified,Miss,Jennifer,Orbison,Other,Coeducational,Day Only,K,5,6,7,2,3,5,3,0,0,0,0,0,0,0,0,0,26,No,0,4,2,0,3,No,Yes,No,No,Yes,Religious,LUTH,Miss,Jennifer,Orbison,Other,1001 South Glenoaks Boulevard,Burbank,CA,91502,,jennifer.orbison@concordiaschoolsla.org,Mrs.,Susan,Orbison,1001 South Glenoaks Boulevard,Burbank,CA,91502,,sue.orbison@concordiaschoolsla.org
114822,Los Angeles,19647336935738,Concordia Schools- San Fernando,777 North Maclay Avenue,San Fernando,CA,91340,,,,CA,,,818-361-4800,peggy.courtney@concordiaschoolsla.org,lori.hansen@concordiaschoolsla.org,Los Angeles Unified,Mrs.,Peggy,Courtney,Superintendent,Coeducational,Day Only,K,6,12,14,3,13,11,15,24,0,0,0,0,0,0,0,0,92,No,0,7,2,1,1,No,Yes,No,No,Yes,Religious,LUTH,Mr.,Edward,Amey,Executive Director,13570 Eldridge Avenue,Sylmar,CA,91342,,edward.amey@concordiaschoolsla.org,Mrs.,Margaret,Arndt,777 North Maclay Avenue,San Fernando,CA,91340,,peggy.sue.arndt@concordiaschoolsla.org
107542,Los Angeles,19647336132757,Cornerstone Academy of Los Angeles,2132 Hyperion Avenue,Los Angeles,CA,90027,,,,CA,,,323-663-4703,paulas_kids@yahoo.com,,Los Angeles Unified,Ms.,Kyla,Robertson,Administrator,Coeducational,Day Only,5,12,0,0,0,0,0,3,5,2,1,4,3,6,2,0,6,32,Yes,1,4,0,4,0,No,No,No,No,No,Non-religious,,Ms.,Paula,Gonzalez,Principal,2132 Hyperion Avenue,Los Angeles,CA,90027,,paulas_kids@yahoo.com,Ms.,Paula,Gonzalez,2132 Hyperion Avenue,Los Angeles,CA,90027,,paulas_kids@yahoo.com
