"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2013-14 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 5, 2014)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2013,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Certified NoPS,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious DenomiNot affiliated with any denominationtion,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
135726,Los Angeles,19647336138705,Renaissance School for Arts and Sciences,One Rolling Hills Prep Way,San Pedro,CA,90732,,,,,310-791-1101,pmccormack@renaissancesas.org,,Los Angeles Unified,Mr.,Peter,McCormack,Head of School,pmccormack@rollinghillsprep.org,Coeducational,Day Only,5,12,0,0,0,0,0,2,4,9,13,10,9,8,5,0,0,60,No,11,6,20,5,5,No,Yes,No,No,Yes,Non-religious,,Mr.,Peter,McCormack,Head of School,pmccormack@rollinghillsprep.org,Ms.,Maria,Sher,msher@rollinghillsprep.org
144790,Los Angeles,19647337097249,Renuevo Elementary School,3154 East Gage Avenue,Huntington Park,CA,90255,,,,,323-277-9742,ebarba@renuevoschools.org,,Los Angeles Unified School District,Mrs.,Esther,Barba,Principal,ebarba@renuevoschools.org,Coeducational,Day Only,K,5,6,3,4,3,9,3,0,0,0,0,0,0,0,0,0,28,No,0,3,0,2,2,No,No,Yes,No,Yes,Religious,Not affiliated with any denominationZ,Miss,Maria,Covarrubias,Principal,mlcovarrubias@renuevoschools.org,Mrs.,Esther,Barba,ebarba@renuevoschools.org
144041,Los Angeles,19647336144042,Renuevo Leadership Academy,3154 East Gage Avenue,Huntington Park,CA,90255,,,,,323-605-6332,mlcovarrubias@renuevoschools.org,,Los Angeles Unified School District,Miss,Maria,Covarrubias,Principal,mlcovarrubias@renuevoschools.org,Coeducational,Day Only,6,10,0,0,0,0,0,0,2,0,5,5,2,0,0,0,0,14,No,0,3,1,2,2,No,No,Yes,No,Yes,Religious,Not affiliated with any denominationZ,Miss,Maria,Covarrubias,Principal,,Miss,Maria,Covarrubias,
146644,Los Angeles,<>,Resalat Montessori School,7120 Remmet Avenue,Canoga Park,CA,91303,,,,,818-426-7988,MontessoriSchool@Resalat.com,,Los Angeles,Mrs.,Akram,Guivatchian,Administrator,forakraamg@yahoo.com,Coeducational,Day Only,K,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,No,0,1,2,1,1,No,Yes,No,No,Yes,Religious,Islamic,Mrs.,Faezeh,Khatibi,Director,afchehefaezeh@yaghoo.com,Mrs.,Akram,Guivatchian,forakraamg@yahoo.com
144209,Los Angeles,19647336963177,Resurrection,3360 Opal Street,Los Angeles,CA,90023,,,,,323-261-5750,resurrectionsch@sbcglobal.net,MVizcaino@la-archdiocese.org,Los Angeles,Mrs.,Angelica,Figueroa,Principal,figueroa@resurrection-school.org,Coeducational,Day Only,K,8,27,16,12,23,22,20,27,26,31,0,0,0,0,0,0,204,No,0,10,1,1,6,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Angelica,Figueroa,Principal,figueroa@resurrection-school.org,Mrs.,Mercedes,Erazo,resurrectionsch@sbcglobal.net
144886,Los Angeles,19645196935712,Rio Hondo Preparatory,5150 Farna Avenue,Arcadia,CA,91006,PO Box 662080,Arcadia,CA,91066,626-444-9531,rhp@rhprep.org,lorsburn@rhprep.org,El Monte Union High,Mrs.,Leslie,Orsburn,Principal,lorsburn@rhprep.org,Coeducational,Day Only,6,12,0,0,0,0,0,0,23,23,24,18,24,19,35,0,0,166,No,24,13,17,1,2,No,Yes,Yes,Yes,Yes,Non-religious,,Mrs.,Leslie,Orsburn,Principal,lorsburn@rhprep.org,Mrs.,Dina,Loomis,dinaloomis@yahoo.com
134355,Los Angeles,19650606968101,Riviera Hall Lutheran,330 Palos Verdes Boulevard,Redondo Beach,CA,90277,,,,,310-375-5528,rhancock@rivierahall.org,,Torrance Unified,Mrs.,Phyllis,Nollan,Principal,pdnollan@rivierahall.org,Coeducational,Day Only,K,8,53,26,20,19,25,26,22,17,26,0,0,0,0,0,0,234,No,0,14,1,1,10,No,Yes,No,No,Yes,Religious,Lutheran,Mrs.,Phyllis,Nollan,Principal,pdnollan@rivierahall.org,Ms.,Tanya,Wofford,twofford@rivierahall.org
141184,Los Angeles,19645686204879,Robbin's Nest Preschool and Kindergarten,2912 Honolulu Avenue,La Crescenta,CA,91214,,,,,818-248-7324,robnestsch@aol.com,,Glendale,Ms.,Rosalie,Lukban,Director,robnestsch@aol.com,Coeducational,Day Only,K,K,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,No,0,2,0,2,0,No,No,No,No,No,Non-religious,,Mrs.,Michelle,Kurtz,Administrator,robnestsch@aol.com,Ms.,Rosalie,Lukban,Robnestsch@aol.com
145615,Los Angeles,19647336139877,Roennes's School inc.,4701 West Washington Boulevard,Los Angeles,CA,90016,,,,,323-377-4868,roenneschool@yahoo.com,,los angeles,Ms.,christina,evans,Administrator,roenneschool@yahoo.com,Coeducational,Day Only,K,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,No,0,1,0,0,0,No,Yes,No,No,Yes,,,Ms.,christina,evans,Director,roenneschool@yahoo.com,Ms.,christina,evans,roenneschool@yahoo.com
133507,Los Angeles,19648656968119,Rolling Hills Country Day School,26444 Crenshaw Boulevard,Rolling Hills Estates,CA,90274,,,,,310-377-4848,rhcds@rhcds.com,kuyechi@rhcds.com,Palos Verdes Peninsula Unified,Mrs.,Karen,Shipherd,Executive Director,kshipherd@rhcds.com,Coeducational,Day Only,K,8,30,26,45,43,49,44,35,45,48,0,0,0,0,0,0,365,No,0,32,2,7,20,No,No,No,No,No,Non-religious,,Mrs.,Karen,Shipherd,Executive Director,kshipherd@rhcds.com,Mrs.,Katherine,Uyechi,kuyechi@rhcds.com
135709,Los Angeles,19647336935720,Rolling Hills Preparatory School,One Rolling Hills Prep Way,San Pedro,CA,90732,,,,,310-791-1101,pmccormack@rollinghillsprep.org,,Los Angeles Unified,Mr.,Peter,McCormack,Head of School,pmccormack@rollinghillsprep.org,Coeducational,Day Only,6,12,0,0,0,0,0,0,10,13,16,31,28,38,44,0,0,180,No,42,32,15,5,5,No,Yes,No,No,Yes,Non-religious,,Mr.,Peter,McCormack,Head of School,pmccormack@rollinghillsprep.org,Ms.,Maria,Sher,msher@rollinghillsprep.org
133500,Los Angeles,19648817096449,"Rosemary School, The",36 South Kinneloa Avenue,Pasadena,CA,91107,,,,,626-844-3033,lblandino@rosemarychildren.org,ajennings@rosemarychildren.org,Pasadena Unified,Mrs.,Luisa,Blandino,Other,lblandino@rosemarychildren.org,Girls Only,Day Only,7,12,0,0,0,0,0,0,0,0,0,0,3,2,4,0,0,9,Yes,3,1,0,2,1,No,Yes,No,No,Yes,Non-religious,,Mrs.,Alicia,Jennings,Director,ajennings@rosemarychildren.org,Mrs.,Luisa,Blandino,lblandino@rosemarychildren.org
145232,Los Angeles,19645507000730,Rosemead Education Center,2662 Walnut Grove Avenue,Rosemead,CA,91770,,,,,626-572-8201,rosemeadeducationcenter@yahoo.com,,Garvey School District,Mrs.,Li,Su,Director,rosemeadeducationcenter@yahoo.com,Coeducational,Day Only,K,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,No,0,1,0,1,0,No,No,No,No,No,Non-religious,,Mrs.,Li,Su,Director,rosemeadeducartioncenter@yahoo.com,Mrs.,Li,Su,rosemeqadeducationcenter@yahoo.com
134448,Los Angeles,19644366963201,Sacred Heart Elementary,360 West Workman Street,Covina,CA,91723,,,,,626-332-7222,shscovina@hotmail.com,MVizcaino@la-archdiocese.org,Covina-Valley Unified,Mrs.,April,Luchonok,Principal,shscovina@hotmail.com,Coeducational,Day Only,K,8,21,20,26,36,28,30,32,36,36,0,0,0,0,0,0,265,No,0,13,2,1,14,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,April,Luchonok,Principal,shscovina@hotmail.com,Mrs.,April,Luchonok,shscovina@hotmail.com
138873,Los Angeles,19646676963219,Sacred Heart Elementary,625 West Kettering Street,Lancaster,CA,93534,,,,,661-948-3613,shs_daveschatz@yahoo.com,,Lancaster School District,Mr.,David,Schatz,Principal,shs_daveschatz@yahoo.com,Coeducational,Day Only,K,8,24,33,37,30,36,33,33,35,38,0,0,0,0,0,0,299,No,0,10,0,1,18,No,Yes,No,No,Yes,Religious,Roman Catholic,Fr.,Tom,Baker,Other,SHCPastor@aol.com,Mrs.,Annette,Lynch,shsal@qnet.com
144136,Los Angeles,19647336963227,Sacred Heart Elementary School,2109 Sichel Street,Los Angeles,CA,90031,,,,,323-225-4177,shes@msjdominicans.org,,Los Angeles Unified,Sr.,Maria Elena,Gutierrez,Principal,shes@msjdominicans.org,Coeducational,Day Only,K,8,29,27,21,18,23,20,20,34,30,0,0,0,0,0,0,222,No,0,9,0,1,6,No,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Maria Elena,Gutierrez,Principal,shes@msjdominicans.org,Sr.,Maria Elena,Gutierrez,shes@msjdominicans.org
140556,Los Angeles,19647336935761,Sacred Heart High,2111 Griffin Avenue,Los Angeles,CA,90031,,,,,323-225-2209,principal@shhsla.org,,Los Angeles,Mr.,Raymond,Saborio,Principal,principal@shhsla.org,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,61,42,41,56,0,0,200,Yes,45,16,2,1,5,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Raymond,Saborio,Principal,mvizcaino@la-archdiocese.org,Mr.,Raymond,Saborio,principal@shhsla.org
134668,Los Angeles,19648816912976,Sahag-Mesrob Armenian Christian School,2501 North Maiden Lane,Altadena,CA,91001,,,,,626-798-5020,aipekian@sahagmesrobschool.org,hinjejikian@sahagmesrobschool.org,Pasadena Unified,Mr.,Hovsep,Injejikian,Principal,hinjejikian@sahagmesrobschool.org,Coeducational,Day Only,K,8,10,25,17,15,27,9,16,20,13,0,0,0,0,0,0,152,No,0,13,5,1,4,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Gary,Jerjerian,President,gary@diablousa.com,Mrs.,Arda,Apekian,aipekian@sahagmesrobschool.org
137338,Los Angeles,19647336963326,Saint Aloysius,2023 East Nadeau Street,Los Angeles,CA,90001,,,,,323-582-4965,staloysiusprincipal@hotmail.com,,Los Angeles Unified,Mrs.,Nicole,Johnson,Principal,staloysiusprincipal@hotmail.com,Coeducational,Day Only,K,8,19,14,9,17,15,21,11,19,28,0,0,0,0,0,0,153,No,0,9,1,2,2,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Nicole,Johnson,Principal,staloysiusprincipal@hotmail.com,Ms.,Azucena,Sotelo,staloysiusprincipal@hotmail.com
140340,Los Angeles,19647256935878,Saint Anthony High School,620 Olive Avenue,Long Beach,CA,90802,,,,,562-435-4496,mike.schabert@longbeachsaints.org,mvizcaino@la-archdiocese.org,Long Beach Unified,Mr.,Mike,Schabert,Principal,mike.schabert@longbeachsaints.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,143,126,121,119,0,0,509,Yes,97,22,4,8,8,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Mike,Schabert,Principal,mike.schabert@longbeachsaints.org,Mrs.,Lourdes,Baez,lourdes.baez@longbeachsaints.org
141740,Los Angeles,19648816963730,Saint Elizabeth,1840 North Lake Avenue,Altadena,CA,91001,,,,,626-797-7727,jacardamone@saint-elizabeth.org,MVizcaino@la-archdiocese.org,Pasadena Unified School District,Mrs.,Jeanette,Cardamone,Principal,jacardamone@saint-elizabeth.org,Coeducational,Day Only,K,8,25,23,28,21,34,25,30,28,28,0,0,0,0,0,0,242,No,0,13,6,1,10,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Jeanette,Cardamone,Principal,jacardamone@saint-elizabeth.org,Mrs.,Mary,Acosta,macosta@saint-elizabeth.org
138927,Los Angeles,19643376963797,Saint Finbar School,2120 West Olive Avenue,Burbank,CA,91506,,,,,818-848-0191,finbar4545@yahoo.com,mvizcaino@la-archdiocese.org,Burbank Unified,Mr.,Michael,Marasco,Principal,finbar4545@yahoo.com,Coeducational,Day Only,K,8,40,49,31,38,25,32,27,37,37,0,0,0,0,0,0,316,No,0,16,13,1,3,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Michael,Marasco,Principal,finbar4545@yahoo.com,Mrs.,Lula,Gjonaj,lgjonaj@saintfinbar.org
136181,Los Angeles,19643376963847,Saint Francis Xavier School,3601 Scott Road,Burbank,CA,91504,,,,,818-504-4422,sfxlancers@yahoo.com,akonzen@sfxrccburbank.org,Burbank,Dr.,Paul,Sullivan,Principal,sfxlancers@Yahoo.com,Coeducational,Day Only,K,8,29,33,37,29,33,38,29,27,29,0,0,0,0,12,0,296,No,0,12,4,1,5,No,Yes,No,No,Yes,Religious,Roman Catholic,Dr.,Paul,Sullivan,Principal,sfxlancers@Yahoo.com,Mrs.,Anne,Konzen,akonzen@sfxrccburbank.org
143773,Los Angeles,19643036935928,Saint Joseph High School,5825 North Woodruff Avenue,Lakewood,CA,90713,,,,,562-925-5073,nswartout@sj-jester.org,MVizcaino@la-archdiocese.org,Bellflower Unified,Dr.,Teresa,Mendoza,Principal,drt@sj-jester.org,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,158,158,156,173,0,0,645,Yes,0,45,2,4,22,No,Yes,No,No,Yes,Religious,Roman Catholic,Dr.,Teresa,Mendoza,Principal,,Mrs.,Nancy,Swartout,nswartout@sj-jester.og
133118,Los Angeles,19646836922918,Saint Jude the Apostle,32036 West Lindero Canyon Road,Westlake Village,CA,91361,,,,,818-889-9483,mschulte@stjudeschool.org,,Las Virgenes Unified,Fr.,James,Stehly,Other,jmstehly@hotmail.com,Coeducational,Day Only,K,8,23,28,34,26,34,32,35,18,27,0,0,0,0,0,0,257,No,0,11,6,2,8,,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Michele,Schulte,Principal,mschulte@stjudeschool.org,Mrs.,Charlotte,Annino,cannino@stjudeschool.org
143366,Los Angeles,19646346935944,Saint Mary's Academy,701 Grace Avenue,Inglewood,CA,90301,,,,,310-674-8470,acpereira@smabelles.org,jstone@smabelles.org,Inglewood Unified,Sr.,Adrienne,Clare,Principal,acpereira@smabelles.org,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,82,64,75,65,0,0,286,Yes,0,18,2,2,12,No,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Adrienne C,Clare,Principal,acpereira@smabelles.org,Sr.,Adrienne,Clare,acpereira@smabelles.org
135460,Los Angeles,19649806935977,Saint Monica Catholic High School,1030 Lincoln Boulevard,Santa Monica,CA,90403,,,,,310-394-3701,principal@stmonicahs.net,MVizcaino@la-archdiocese.org,Santa Monica-Malibu Unified,Mr.,Thom,Gasper,President,thom.gasper@stmonicahs.net,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,151,164,116,114,0,0,545,Yes,128,30,6,6,10,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Alex,Chacon,Principal,principal@stmonicahs.net,Ms.,Paula,Hansen,phansen@stmonicahs.net
135717,Los Angeles,19647337100274,Saint Paul's Christian Academy,21621 Heather Lee Lane,Chatsworth,CA,91311,,,,,818-773-7360,heatherleelane@yahoo.com,,Los Angeles Unified,Mrs.,Mary,Lubran,Administrator,heatherleelane@yahoo.com,Coeducational,Day Only,8,12,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,6,Yes,2,2,0,1,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Martin,Lubran,Principal,mlubran@socal.rr.com,Mrs.,Mary,Lubran,heatherleelane@yahoo.com
144190,Los Angeles,19647336964613,Saint Sebastian School,1430 Federal Avenue,Los Angeles,CA,90025,,,,,310-473-3337,kvardanyan@saintsebastianschool.com,,Los Angeles Unified,Dr.,Kristine,Vardanyan,Principal,kvardanyan@saintsebastianschool.com,Coeducational,Day Only,K,8,22,20,10,14,17,19,16,18,23,0,0,0,0,0,0,159,No,0,9,6,3,4,No,Yes,No,No,Yes,Religious,Roman Catholic,Dr.,Tonya,Tooley,Other,ttooley@saintsebastianschool.com,Dr.,Kristine,Vardanyan,kvardanyan@saintsebastianschool.com
140532,Los Angeles,19648086964662,Saint Thomas Aquinas,1501 South Atlantic Boulevard,Monterey Park,CA,91754,,,,,323-261-6583,staeagles@yahoo.com,MVizcaino@la-archdiocese.org,Montebello Unified,Mrs.,Marina,De La Rosa,Principal,staeagles@yahoo.com,Coeducational,Day Only,K,8,16,20,18,20,17,20,23,19,12,0,0,0,0,0,0,165,No,0,10,2,1,8,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Marina,De La Rosa,Principal,staeagles@yahoo.com,Mrs.,Renee,Torres,staeagles@yahoo.com
141939,Los Angeles,19647336964654,Saint Thomas the Apostle,2632 West 15th Street,Los Angeles,CA,90006,,,,,323-737-4730,principal@mystthomasla.com,,Los Angeles Unified,Mr.,Michael,Santa Maria,Principal,principal@mystthomala.org,Coeducational,Day Only,K,8,31,31,33,33,29,31,35,33,35,0,0,0,0,0,0,291,No,0,9,1,1,10,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Michael,Santa Maria,Principal,,Ms.,Sagrario,Estrella,office@mystthomasla.org
140298,Los Angeles,19649646963771,Saints Felicitas and Perpetua School,2955 Huntington Drive,San Marino,CA,91108,,,,,626-796-8223,carlosmanjarrez@la-archdiocese.org,MVizcaino@la-archdiocese.org,San Marino Unified,Mr.,Juan Carlos,Manjarrez,Principal,carlosmanjarrez@la-archdiocese.org,Coeducational,Day Only,K,8,20,30,30,33,34,30,32,22,31,0,0,0,0,0,0,262,No,0,17,3,1,8,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Juan Carlos,Manjarrez,Principal,carlosmanjarrez@la-archdiocese.org,Mr.,Juan Carlos,Manjarrez,carlosmanjarrez@la-archdiocese.org
142195,Los Angeles,19645686982888,Salem Lutheran School,1211 North Brand Boulevard,Glendale,CA,91202,,,,,818-243-8264,salemschooloffice@juno.com,ghuleis2@juno.com,Glendale Unified,Mrs.,Ghada,Huleis,Principal,ghuleis2@juno.com,Coeducational,Day Only,K,6,20,27,21,20,25,19,17,0,0,0,0,0,0,0,0,149,No,0,8,6,1,7,No,Yes,No,No,Yes,Religious,Lutheran,Mrs.,Ghada,Huleis,Principal,ghuleis2@juno.com,Mrs.,Ghada,Huleis,ghuleis2@juno.com
132353,Los Angeles,19647336963243,Samuel A. Fryer Yavneh Hebrew,5353 West Third Street,Los Angeles,CA,90020,,,,,323-931-5808,info@yha.org,,Los Angeles Unified,Rabbi,Moshe,Dear,Headmaster,info@yha.org,Coeducational,Day Only,K,8,47,54,41,38,41,40,37,46,32,0,0,0,0,0,0,376,No,0,31,8,4,24,,Yes,Yes,No,Yes,Religious,Jewish,Rabbi,Moshe,Dear,Headmaster,mdear@yha.org,Mrs.,Laura,Weinman,lweinman@yha.org
143364,Los Angeles,19647336935787,San Fernando Valley Academy,17601 Lassen Street,Northridge,CA,91325,,,,,818-349-1373,dbranum@sfva.org,,Los Angeles Unified,Mr.,David,Branum,Principal,DBranum@sfva.org,Coeducational,Day Only,K,12,7,8,10,7,3,4,8,6,5,10,20,12,13,0,0,113,Yes,12,9,4,3,4,No,Yes,No,No,Yes,Religious,Seventh-day Adventist,Mr.,David,Branum,Principal,DBranum@sfva.org,Ms.,Yury,Medrano,YMedrano@sfva.org
133052,Los Angeles,19752916935803,San Gabriel Academy,8827 East Broadway Street,San Gabriel,CA,91776,,,,,626-292-1156,jlee@sangabrielacademy.org,,San Gabriel Unified,Mr.,Joe,Lee,Administrator,jlee@sangabrielacademy.org,Coeducational,Day Only,K,12,20,12,25,23,17,21,26,32,33,61,56,90,63,0,0,479,Yes,51,33,5,8,4,,Yes,No,No,Yes,Religious,Seventh-day Adventist,Mr.,Paul,Negrete,Principal,pnegrete@sangabrielacademy.org,Mr.,Joe,Lee,jlee@sangabrielacademy.org
137622,Los Angeles,19752916982904,San Gabriel Christian,117 North Pine Street,San Gabriel,CA,91775,,,,,626-287-0486,mbugbee@sgccandcs.org,,San Gabriel Unified,Mr.,Jon,Bialon,Other, jbialon@gmail.com,Coeducational,Day Only,K,8,26,34,36,25,40,47,31,45,56,0,0,0,0,0,0,340,No,0,19,6,4,28,No,Yes,No,No,Yes,Religious,Other,Mr.,Greg,Golden,Superintendent,ggolden@sgccandcs.org,Mr.,Matt,Bugbee,mbugbee@sgccandcs.org
140639,Los Angeles,19752916982912,San Gabriel Mission Elementary,416 South Mission Drive,San Gabriel,CA,91776,,,,,626-281-2454,ssharon@sgmission.org,MVizcaino@la-archdiocese.org,San Gabriel Unified,Sr.,Sharon,Dempsey,Principal,ssharon@sgmission.org,Coeducational,Day Only,K,8,27,18,19,18,24,25,23,25,23,0,0,0,0,0,0,202,No,0,10,3,1,8,No,Yes,No,No,Yes,Religious,Roman Catholic,Rev.,Bruce,Wellems,Other,ssharon@sgmission.org,Sr.,Sharon,Dempsey,ssharon@sgmission.org
138415,Los Angeles,19752916935811,San Gabriel Mission High,254 South Santa Anita Street,San Gabriel,CA,91776,,,,,626-282-3181,jcollins@sgmhs.org,,San Gabriel Unified School District,Rev.,Bruce,Wellems,Other,brucew@sangabrielmission.org,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,51,61,64,52,0,0,228,Yes,59,18,0,1,6,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Jamie,Collins,Principal,jcollins@sgmhs.org,Miss,Laura,Ceballos,lceballos@sgmhs.org
146308,Los Angeles,19648816918247,San Marino Montessori School,444 South Sierra Madre Boulevard,Pasadena,CA,91107,,,,,626-577-8007,sanmarinomontessori@gmail.com,sanmarinomontessori2@gmail.com,Pasadena Unified,Mrs.,Linda,Hughes,Director,sanmarinomontessori@gmail.com,Coeducational,Day Only,K,8,49,10,6,5,3,2,0,0,0,0,0,0,0,0,0,75,No,0,5,1,1,3,No,No,No,No,No,Non-religious,,Mrs.,Linda,Hughes,Administrator,sanmarinomontessori@gmail.com,Mrs.,Linda,Hughes,sanmarinomontessori@gmail.com
136145,Los Angeles,19647336964746,San Miguel Catholic School,2270 East 108th Street,Los Angeles,CA,90059,,,,,323-567-6892,mreynoso@la-archdiocese.org,,Los Angeles Unified,Mrs.,Maryann,Davis,Principal,mreynoso@la-archdiocese.org,Coeducational,Day Only,K,8,54,26,29,16,13,13,20,17,25,0,0,0,0,0,0,213,No,0,10,0,1,8,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Maryann,Davis,Principal,,Mrs.,Ana,Morales,smsmorales@aol.com
140381,Los Angeles,19650456935829,Santa Clarita Christian,27249 Luther Drive,Santa Clarita,CA,91351,,,,,661-252-7371,curry@sccs.cc,,Sulfer Springs Union Elementary,Mr.,Kirk,Huckabone,Administrator,khuckabone@sccs.cc,Coeducational,Day Only,K,12,30,26,36,39,22,44,39,55,50,42,33,49,43,0,0,508,Yes,33,28,18,2,30,No,Yes,Yes,No,Yes,Religious,Baptist,Mr.,Mark,Wilson,Principal,mwilson@sccs.cc,Mrs.,Debbie,Curry,curry@sccs.cc
141991,Los Angeles,19647176982938,Santa Fe Springs Christian School,11457 East Florence Avenue,Santa Fe Springs,CA,90670,,,,,562-868-2263,info@sfscs.org,rbrown@sfscs.org,Little Lake City Elementary,Rev.,Richard,Brown,Principal,rbrown@sfscs.org,Coeducational,Day Only,K,8,24,17,23,28,19,16,19,26,9,0,0,0,0,0,0,181,No,0,10,2,2,7,No,Yes,No,No,Yes,Religious,Charismatic,Rev.,Richard,Brown,Principal,rbrown@sfscs.org,Mrs.,Cindy,Fierro,cfierro@sfscs.org
141368,Los Angeles,19647336964753,Santa Isabel,2424 Whittier Boulevard,Los Angeles,CA,90024,,,,,323-263-3716,HOrozco@la-archdiocese.org,,Los Angeles Unified,Miss,Hilda,Orozco,Principal,HOrozco@la-archdiocese.org,Coeducational,Day Only,K,8,19,29,20,27,31,29,28,37,39,0,0,0,0,0,0,259,No,0,9,0,1,10,No,Yes,No,No,Yes,Religious,Roman Catholic,Miss,Hilda,Orozco,Principal,HOrozco@la-archdiocese.org,Miss,Hilda,Orozco,HOrozco@la-archdiocese.org
135577,Los Angeles,19647336964761,Santa Rosa / Bishop Alemany,1316 Griffith Street,San Fernando,CA,91340,,,,,818-361-5096,rkennedy@srbacs.org,MViszaino@la-archdiocese.org,Los Angeles Unified,Miss,Rose,Kennedy,Director,rkennedy@srbacs.org,Coeducational,Day Only,K,8,26,21,23,18,13,12,16,21,29,0,0,0,0,0,0,179,No,0,8,2,0.5,9,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Frank,Ferry,Principal,fferry@alemany.org,Mr.,Frank,Ferry,fferry@alemany.org
139855,Los Angeles,19647336964779,Santa Teresita Elementary,2646 Zonal Avenue,Los Angeles,CA,90033,,,,,323-221-1129,santa@msjdominicans.org,school-7460@la-archdiocese.org,Los Angeles Unified,Sr.,Mary Catherine,Antczak,Principal,SMCAntczak@la-archdiocese.org,Coeducational,Day Only,K,8,31,32,28,25,23,30,28,24,21,0,0,0,0,0,0,242,No,0,9,1,1,9,No,Yes,No,No,Yes,Religious,Roman Catholic,Rev.,Miguel,Mascorro,Other,migmascorro@yahoo.com,Sr.,Mary Catherine,Antczak,SMCAntczak@la-archdiocese.org
146207,Los Angeles,19647336133847,Scholars Preparatory School,5225 W San Fernando Road,Los Angeles,CA,90039,,,,,818-242-3344,agrigoryan@scholarsprepschool.com,angrig55@yahoo.com,Los Angeles Unified School District,Dr.,Anna,Grigoryan,Principal,angrig55@yahoo.com,Coeducational,Day Only,K,12,4,4,6,6,6,5,4,6,6,2,2,1,0,0,0,52,Yes,0,2,3,2,0,Yes,No,No,No,No,Non-religious,,Mr.,Arthur,Danielyan,Administrator,scholarsinfo@scholarsprepschool.com,Dr.,Anna,Grigoryan,
136309,Los Angeles,19648816982979,Sequoyah School,535 South Pasadena Avenue,Pasadena,CA,91105,,,,,626-795-4351,descobedo@sequoyahschool.org,awilliams@sequoyahschool.org,Pasadena Unified,Mr.,Josh,Brody,Director,jbrody@sequoyahschool.org,Coeducational,Day Only,K,8,32,23,27,28,29,23,28,27,21,0,0,0,0,0,0,238,No,0,30,10,11,10,No,Yes,No,No,Yes,Non-religious,,Mr.,Josh,Brody,Director,,Mrs.,Betty,Chavez,bchavez@sequoyahschool.org
