"California Department of Education, Educator Excellence Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-16 Private School Affidavit Data - Schools with Enrollment of Six or More Students (September 1, 2016)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2015,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education Services,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
170082,Los Angeles,19647336917363,"Just Beginning, Inc.",1712 West Jefferson,Los Angeles,CA,90018,,,,,323-733-8010,justbeginningpreschool@yahoo.com,,Los Angeles Unified,Ms.,Jackie,Miencke,Director,justbeginningpreschool@yahoo.com,Coeducational,Day Only,K,6,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,No,0,2,0,2,2,No,Yes,No,No,Yes,Non-religious,,Mrs.,Yvette,Hawkins,Principal,justbeginningpreschool@yahoo.com,Mrs.,Yvette,Hawkins,justbeginningpreschool@yahoo.com
179465,Los Angeles,1964634691526,K. Anthony School,8420 S. Crenshaw Boulevard,Inglewood,CA,90305,,,,,323-758-1187,kanthonyschool@yahoo.com,,Inglewood Unified,Mrs.,Margaret,Johnson,Head of School,kanthonyschool@yahoo.com,Coeducational,Day Only,K,6,24,27,16,10,10,5,9,0,0,0,0,0,0,0,0,101,No,0,5,2,3,3,No,Yes,No,No,Yes,Non-religious,,Mrs.,Margaret,Johnson,Head of School,kanthonyschool@yahoo.com,Mrs.,Roxanne,Martin,kanthonyschool@yahoo.com
188314,Los Angeles,19647336143390,K12 Preparatory Academy,"16601 Ventura Boulevard, Suite 400",encino,CA,91436,,,,,818-788-2838,K12PREPACADEMY@hotmail.com,,Los Angeles Unified,Mrs.,Sam,Romano,Administrator,k12prepacademy@hotmail.com,Coeducational,Day Only,K,12,0,0,0,0,0,0,0,0,3,0,0,4,2,0,0,9,No,2,3,0,2,0,No,Yes,No,No,Yes,,,Ms.,SAM,Romano,Administrator,k12prepacademy@hotmail.com,Ms.,Sam,Romano,k12prepacademy@hotmail.com
168770,Los Angeles,19647337094451,Kabbalah Children's Academy,1046 South Robertson Boulevard,Los Angeles,CA,90035,,,,,310-657-6798,julia.love@kabbalah.com,kcapreschool@kabbalah.com,Los Angeles Unified,Ms.,Linda,Bratcher,Head of School,linda.bratcher@kabbalah.com,Coeducational,Day Only,K,K,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,No,0,2,0,3,1,No,Yes,Yes,Yes,Yes,Religious,Jewish,Mrs.,Michal,Berg,Director,michal.berg@kabbalah.com,Miss,Julia,Love,kcapreschool@kabbalah.com
187920,Los Angeles,19643116148126,Kabbalah Children's Academy,9250 West Olympic Boulevard,Beverly Hills,CA,90212,,,,,310-385-1187,kca@kabbalah.com,denice.getter@kabbalah.com,Beverly Hills Unified,Ms.,Denice,Getter,Administrator,denice.getter@kabbalah.com,Coeducational,Day Only,1,8,0,11,10,1,7,6,9,6,7,0,0,0,0,0,0,57,No,0,7,2,3,8,No,Yes,No,No,Yes,Religious,Jewish,Ms.,Linda,bratcher,Principal,linda.bratcher@kabbalah.com,Ms.,Denice,Getter,denice.getter@kabbalah.com
177284,Los Angeles,19647336983373,Kadima Day School,7011 Shoup Avenue,West Hills,CA,91307,,,,,818-346-0849,kcombs@kadimadayschool.org,gkovacs@kadimadayschool.olrg,Los Angeles Unified,Mr.,Greg,Kovacs,Head of School,gkovacs@kadimadayschool.org,Coeducational,Day Only,K,8,18,21,24,19,20,14,24,16,21,0,0,0,0,0,0,177,No,0,19,8,5,13,No,Yes,No,No,Yes,Religious,Jewish,Mrs.,Kristi,Combs,Principal,kcombs@kadimadayschool.lorg,Mrs.,Ingrid,Schwartz,ischwartz@kadimadayschoo.org
177282,Los Angeles,19647336148639,Kehillat Mogen David Education Center,9717 West Pico Boulevard,Los Angeles,CA,90035,,,,,310-553-9900,KMDECC@gmail.com,,Los Angeles Unified,Rabbi,Gabriel,Elias,Head of School,rabbielias@mogen-david.org,Coeducational,Day Only,K,2,15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,25,No,0,0,4,1,2,No,Yes,No,No,Yes,Religious,Jewish,Mrs.,Cecelie,Wizenfeld,Director,KMDECC@gmail.com,Mrs.,Cecelie,Wizenfeld,KMDECC@gmail.com
173838,Los Angeles,19734607077316,Kid Junction,20704 San Jose Hills Road,Walnut,CA,91789,,,,,909-595-5437,shimclara9@gmail.com,kidjunctionpreschool@gmail.com,Walnut Valley Unified,Mr.,James,Chang,Administrator,shimclara9@gmail.com,Coeducational,Day Only,K,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,No,0,2,1,0,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Clara,Shim,Director,shimclara9@gmail.com,Mrs.,Clara,Shim,shimclara9@gmail.com
178493,Los Angeles,19646347091952,Kids' Castle Child Care Center,745 North La Brea Avenue,Inglewood,CA,90302,,,,,310-677-2997,kidcastle1@aol.com,,Inglewood Unified,Mrs.,Deserine,Bingham,Executive Director,kidcastle1@aol.com,Coeducational,Day Only,K,K,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,No,0,19,1,3,3,No,Yes,No,No,Yes,Non-religious,,Mrs.,Cheryl,Bingham,Director,kidcastle1@aol.com,Mrs.,Deserine,Bingham,kidcastle1@aol.com
184060,Los Angeles,19647336136329,"Kids Preparatory Academy, Inc.",2727 South La Brea Avenue,Los Angeles,CA,90016,,,,,323-932-0181,KidsPreparatoryAcademy@gmail.com,,,Ms.,Virginia,McCalebb,Administrator,,Coeducational,Day Only,K,6,17,8,6,4,5,4,5,0,0,0,0,0,0,0,0,49,No,0,6,1,2,3,No,No,No,No,Yes,Non-religious,,Ms.,Dannisha,Fontno,Director,,Ms.,Virginia,McCalebb,
177776,Los Angeles,19647337077597,"Kids' World School, Inc.",2132 Hyperion Avenue,Los Angeles,CA,90027,,,,,323-663-4703,paulas_kids@yahoo.com,,Los Angeles Unified,Mrs.,Kyla,Robertson,Administrator,paulas_kids@yahoo.com,Coeducational,Day Only,K,4,19,6,5,4,4,0,0,0,0,0,0,0,0,0,0,38,No,0,4,1,3,0,No,Yes,No,No,Yes,Non-religious,,Ms.,Paula,Gonzalez,Principal,paulas_kids@yahoo.com,Ms.,Paula,Gonzalez,paulas_kids@yahoo.com
184319,Los Angeles,19647336145734,Kidsville USA,8464 Corbin Avenue,Northridge,CA,91324,,,,,818-886-3508,Maureenperera@yahoo.com,,Los Angeles Unified,Mrs.,Maureen,Perera,Director,maureenperera@yahoo.com,Coeducational,Day Only,K,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,No,0,2,0,2,1,No,No,No,No,No,Non-religious,,Mrs.,Maureen,Perera,Director,maureenperera@yahoo.com,Mrs.,Maureen,Perera,maureenperera@yahoo.com
173635,Los Angeles,19647336150288,Kimet -Kuumba In Motion Expressing Transformation,850 Windsor Blvd,Los Angeles,CA,90005,,,,,323-253-1832,kuumbalove@gmail.com,,Los Angeles Unified,Ms.,Mary,Sherman-Jones,Administrator,trojag2@gmail.com,Coeducational,Day Only,K,12,5,3,2,3,2,3,3,0,0,0,0,0,0,0,0,21,No,21,2,5,2,4,No,Yes,No,No,Yes,Religious,Other,Mrs.,Rickie,Byars Beckwith,Executive Director,rickiebb@gmail.com,Ms.,Rayshon,Martin,Rayshonmartin@gmail.com
173021,Los Angeles,19647336986517,Kirk O' The Valley School,19620 Vanowen Street,Reseda,CA,91335,,,,,818-344-1242,office@kirkschool.org,,Los Angeles Unified,Mrs.,Heather,Kayne,Other,office@kirkschool.org,Coeducational,Day Only,K,5,25,19,17,18,17,15,0,0,0,0,0,0,0,0,0,111,No,0,23,13,3,4,No,Yes,No,No,Yes,Non-religious,,Mrs.,Hillary,Felder,Director,hfelder@kirkschool.org,Mrs.,Heather,Kayne,office@kirkschool.org
170309,Los Angeles,19644516996805,Kirkwood Christian Schools,11115 Pangborn Avenue,Downey,CA,90241,,,,,562-904-6911,jenniferesther@hotmail.com,jen@kirkwoodchristianschools.org,Downey Unified,Mrs.,Jennifer,Hartl,Principal,jen@kirkwoodchristianschools.org,Coeducational,Day Only,K,5,36,38,26,24,17,6,0,0,0,0,0,0,0,0,0,147,No,0,7,0,3,9,No,Yes,No,No,Yes,,,Dr.,William,Kirkwood,Other,,Mrs.,Carla,Castro,
187593,Los Angeles,19647336146450,Koguma Youchien,2341 West 255th,Lomita,CA,90717,,,,,310-257-8880,info@kogumayouchien.com,,Los Angeles Unified,Mr.,Yasuhiko,Saito,President,saitoflh@hotmail.com,Coeducational,Day Only,K,K,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,No,0,3,2,1,1,No,No,No,No,No,Non-religious,,Mr.,Yasuhiko,Saito,Director,saitoflh@hotmail.com,Mr.,Yasuhiko,Saito,saitoflh@hotmail.com
188473,Los Angeles,19647336151369,Korean Education Center Online School,"680 Wilshire Place, Suite 401",Los Angeles,CA,90005,,,,,818-312-2478,kecla3112@gmail.com,aeranelena@aol.com,Los Angeles Unified,Mrs.,Elena,Paul,Executive Director,aeranelena@aol.com,Coeducational,Day Only,8,12,0,0,0,0,0,0,0,0,20,20,20,20,20,0,0,100,No,0,2,2,2,2,No,Yes,No,No,Yes,Non-religious,,Mrs.,Elena,Paul,Executive Director,aeranelena@aol.com,Mrs.,Sung,Kim,sungkim271@gmail.com
173537,Los Angeles,19648816935035,La Salle High School,3880 East Sierra Madre Boulevard,Pasadena,CA,91107,,,,,626-696-4300,cbrady@lasallehs.org,lcandelaria@la-archdiocese.org,Pasadena Unified,Dr.,Richard,Gray,President,rgray@lasallehs.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,165,153,164,169,0,0,651,Yes,169,59,0,7,21,No,Yes,No,No,Yes,Religious,Roman Catholic,Br.,Christopher,Brady,Principal,cbrady@lasallehs.org,Mrs.,Kathryne,Medlock,kmedlock@lasallehs.org
178454,Los Angeles,19648816909295,Lake Avenue Church School,393 North Lake Avenue,Pasadena,CA,91101,,,,,626-844-4475,koharj@lakeave.org,,Pasadena Unified,Mrs.,kohar,jarlekian,Director,koharj@lakeave.org,Coeducational,Day Only,K,K,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,No,0,2,1,0,0,No,No,No,No,No,,,Ms.,kohar,jarlekian,Director,koharj@lakeave.org,Ms.,Ana,Arce,anaa@lakeave.org
174306,Los Angeles,19646677067218,Lancaster Baptist School,4020 East Lancaster Boulevard,Lancaster,CA,93535,,,,,661-946-4668,school@lancasterbaptist.org,sarah.burchell@lancasterbaptist.org,Lancaster Elementary,Mr.,Jim,Lee,Administrator,jim.lee@lancasterbaptist.org,Coeducational,Day Only,K,12,34,24,34,32,29,33,33,31,30,35,29,32,24,0,0,400,Yes,0,14,12,1,6,No,Yes,No,No,Yes,Religious,Baptist,Mr.,Jim,Lee,Administrator,jim.lee@lancasterbaptist.org,Mrs.,Kathy,Houk,kathy.houk@lancasterbaptist.org
177508,Los Angeles,19647336968002,Laurel Hall,11919 Oxnard Street,North Hollywood,CA,91606,,,,,818-763-5434,bhitchcock@laurelhall.com,,Los Angeles Unified,Dr.,Kathleen,Haworth,Principal,khaworth@laurelhall.com,Coeducational,Day Only,K,8,35,38,37,33,44,47,68,65,57,0,0,0,0,0,0,424,No,0,32,10,3,19,No,Yes,No,No,Yes,Religious,Lutheran,Mr.,Peter,O'Leary,Other,,Ms.,Barbara,Hitchcock,bhitchcock@laurelhall.com
187354,Los Angeles,19647336962492,Laurence School,13639 Victory Boulevard,Valley Glen,CA,91401,,,,,818-782-4001,sshahmiri@laurenceschool.com,,Los Angeles Unified,Mr.,Tyler,Nguyen,Director,tyler@laurenceschool.com,Coeducational,Day Only,K,6,50,56,51,43,49,46,40,0,0,0,0,0,0,0,0,335,No,0,46,4,6,20,No,Yes,No,No,Yes,Non-religious,,Mrs.,Lauren,Wolke,Head of School,lwolke@laurenceschool.com,Mr.,Shawn,Shahmiri,sshahmiri@laurenceschool.com
171382,Los Angeles,19647337098726,Le Lycee Francais de Los Angeles,3261 Overland Avenue,Los Angeles,CA,90034,,,,,310-836-3464,cole@lyceela.org,records@lyceela.org,Los Angeles Unified,Mrs.,Cary,Booper-Finnigan,Administrator,finnigan@lyceela.org,Coeducational,Day Only,2,8,0,0,57,76,60,60,42,51,48,0,0,0,0,0,0,394,No,0,41,35,15,28,No,Yes,No,No,Yes,Non-religious,,Mrs.,Josette,Cole,Director,cole@lyceela.org,Mrs.,Chantal,Moltini,records@lyceela.org
175864,Los Angeles,19647337000748,Le Lycee Francais de Los Angeles,10361 West Pico Boulevard,Los Angeles,CA,90034,3261 Overland Avenue,Los Angeles,CA,90034,310-553-7444,zala@lyceela.org,finnigan@lyceela.org,Los Angeles Unified,Mr.,Michel,Zala,Head of School,zala@lyceela.org,Coeducational,Day Only,K,1,56,43,0,0,0,0,0,0,0,0,0,0,0,0,0,99,No,0,14,9,1,4,No,Yes,No,No,Yes,,,Mrs.,Clara-Lisa,Kabbaz,President,president@lyceela.org,Mrs.,Chantal,Moltini,records@lyceela.org
175876,Los Angeles,19647337000763,Le Lycee Francais de Los Angeles,16720 Marquez Avenue,Pacific Palisades,CA,90272,3261 Overland Avenue,Los Angeles,CA,90034,310-454-9395,leloup@lyceela.org,finnigan@lyceela.org,Los Angeles Unified,Mrs.,Catherine,Leloup,Head of School,leloup@lyceela.org,Coeducational,Day Only,K,2,16,9,11,0,0,0,0,0,0,0,0,0,0,0,0,36,No,0,5,3,1,4,No,Yes,No,No,Yes,Non-religious,,Mrs.,Clara-Lisa,Kabbaz,President,president@lyceela.org,Mrs.,Chantal,Moltini,records@lyceela.org
175882,Los Angeles,19647336139331,Le Lycee Francais de Los Angeles,10309 National Boulevard,Los Angeles,CA,90034,3261 Overland Avenue,Los Angeles,CA,90034,310-836-3464,petauton@lyceela.org,finnigan@lyceela.org,Los Angeles Unified,Mr.,Dominique,Petauton,Head of School,petauton@lyceela.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,65,61,40,51,0,0,217,Yes,45,14,36,1,7,No,Yes,No,No,Yes,Non-religious,,Mrs.,Clara-Lisa,Kabbaz,President,president@lyceela.org,Mrs.,Chantal,Moltini,records@lyceela.org
175311,Los Angeles,19646597080492,"Learning Castle, Inc. (aka La Canada Preparatory)",4490 Cornishon Avenue,La Cañada,CA,91011,,,,,818-952-8099,tlc@thelearningcastle.com,,La Canada Unified,Ms.,Terry,Villanueva,Director,missterry@thelearningcastle.com,Coeducational,Day Only,K,8,77,31,50,38,33,23,33,27,31,0,0,0,0,0,0,343,No,0,28,20,12,0,No,No,No,No,No,Non-religious,,Ms.,Terry,Villanueva,Director,missterry@thelearningcastle.com,Mr.,Scott,Albright,mrscott@thelearningcastle.com
172978,Los Angeles,19757136935084,Leeway School,9 North Almansor Street,Alhambra,CA,91801,,,,,626-308-4521,leesion@leewayschool.com,rsmith@leewayschool.com,Alhambra Unified,Dr.,Lee,Sion,Executive Director,leesion@leewayschool.com,Coeducational,Day Only,K,12,0,0,0,0,3,6,4,6,6,15,19,15,26,0,0,100,Yes,6,12,0,5,43,Yes,No,No,No,No,Non-religious,,Mr.,Russell,Smith,Principal,rsmith@leewayschool.com,Mrs.,Stephanie,Helguera,shelguera@leewayschool.com
174478,Los Angeles,19649987088750,Legacy Christian Academy,27680 Dickason Drive,Valencia,CA,91355,,,,,661-257-7377,coach@legacy-christian.com,,Saugus Union,Mr.,Timothy,Borruel,Superintendent,coach@legacy-christian.com,Coeducational,Day Only,K,8,54,52,54,48,53,54,49,26,32,0,0,0,0,0,0,422,No,0,20,26,10,13,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Matthew,Northrop,Principal,northrop@legacy-christian.com,Mrs.,Christine,Shults,shults@legacy-christian.com
177575,Los Angeles,19643297077811,Leroy Haynes Educational Center,233 West Baseline Road,La Verne,CA,91750,,,,,909-593-2581,adeloera@leroyhaynes.org,cschumm@leroyhaynes.org,Bonita Unified,Ms.,amy,Deloera,Director,adeloera@leroyhayens.org,Coeducational,Day Only,K,12,0,7,2,7,4,11,14,21,14,16,15,18,34,0,0,163,No,3,16,0,4,150,Yes,Yes,No,No,Yes,,,Ms.,CC,Schumm,Director,cschumm@leroyhaynes.org,Ms.,Raenell,VanVelzer,rvanvelzer@leroyhaynes.org
185236,Los Angeles,19648406136337,Liberty Baptist Academy,12029 East Pine Street,Norwalk,CA,90650,,,,,562-833-3701,PASTORMHGLBC@GMAIL.COM,,Norwalk-La Mirada Unified,Rev.,MAX,GRAVES,Director,PASTORMHGLBC@GMAIL.COM,Coeducational,Day Only,K,12,1,0,0,1,1,0,0,2,0,0,2,1,0,0,0,8,Yes,0,3,1,1,0,No,Yes,Yes,Yes,Yes,Religious,Baptist,Rev.,MAX,GRAVES,Director,PASTORMHGLBC@GMAIL.COM,Mrs.,LESLIE,GRAVES,LESLIEGRAVES14@GMAIL.COM
175958,Los Angeles,19647336145213,Liberty High School,524 West 91st,Los Angeles,CA,90044,,,,,323-755-7182,letusinc@letusinc.org,,Los Angeles Unified,Dr.,Felicia,Biggers,Administrator,fbiggers@letusinc.org,Coeducational,Both,9,12,0,0,0,0,0,0,0,0,0,2,1,3,2,0,0,8,No,2,3,0,2,3,No,No,Yes,No,Yes,Non-religious,,Ms.,LaToya,Kenneth,Administrator,lkenneth@letusinc.org,Ms.,Dimitriea,Calhoun,dimitriea@letusinc.org
187423,Los Angeles,19734376146237,Liberty Middle School,1133 Compton Boulevard,Compton,CA,90220,,,,,323-755-7182,letusinc@letusinc.org,,Compton Unified,Ms.,Felicia,Biggers,Administrator,fbiggers@letusinc.org,Coeducational,Day Only,6,9,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,No,0,1,3,2,2,No,Yes,Yes,No,Yes,,,Ms.,LaToya,Kenneth,Director,lkenneth@letusinc.org,Ms.,Dimitriea,Calhoun,dimitriea@letusinc.org
184881,Los Angeles,19642796200463,Liberty Preparatory Academy,443 South Fairvale Avenue,Azusa,CA,91702,,,,,626-297-1698,libertyprepca@gmail.com,,Azusa Unified,Mrs.,Karla,Freeman,Director,kfreeman92@yahoo.com,Coeducational,Day Only,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,Yes,1,1,0,1,0,No,No,No,No,No,Non-religious,,Mr.,James,Freeman,Principal,libertyprepca@gmail.com,Mrs.,Karla,Freeman,kfreeman92@yahoo.com
171219,Los Angeles,19643297099039,Lighthouse Baptist Academy,2600 North White Avenue,La Verne,CA,91750,,,,,909-596-0060,lbalions@gmail.com,daundunlop@gmail.com,Bonita Unified,Mrs.,Daun,Dunlop,Principal,daundunlop@gmail.com,Coeducational,Day Only,K,12,0,5,2,4,1,5,3,6,3,4,6,6,8,0,0,53,No,7,3,3,1,3,No,Yes,No,No,Yes,Religious,Baptist,Mr.,Brian,Dunlop,President,daundunlop@gmail.com,Mr.,Tom,Wilson,lbalions@gmail.com
172644,Los Angeles,19649806149421,Lighthouse Christian Academy,1424 Yale Street,Santa Monica,CA,90404,,,,,310-829-2522,admin@LCAsaints.org,,Santa Monica-Malibu Unified,Mr.,Josh,Young,Administrator,joshyoung@LCAsaints.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,14,15,9,15,0,0,53,Yes,6,4,0,1,2,No,Yes,No,No,Yes,Religious,Pentecostal,Mr.,Jack,Mefford,Principal,JackMefford@LCAsaints.org,Mr.,Jack,Mefford,admin@LCAsaints.org
174715,Los Angeles,19651366200323,Lighthouse Christian Academy,27572 Weeping Willow Drive,Valencia,CA,91354,,,,,661-678-0882,brooks3rf@sbcglobal.net,,William S. Hart Union High,Mr.,Todd,Brooks,Principal,brooks3rf@sbcglobal.net,Coeducational,Day Only,1,12,0,3,2,3,6,2,6,6,6,3,2,1,2,0,0,42,Yes,2,20,0,2,1,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Mark,Tatlock,Director,,Mrs.,Diane,Brooks,brooks3rf@sbcglobal.net
179878,Los Angeles,19649807038524,Lighthouse Church School,1220 20th Street,Santa Monica,CA,90404,,,,,310-829-1741,lighthousechurchschool@gmail.com,,Santa Monica-Malibu Unified,Mr.,Josh,Young,Administrator,joshyoung@LCAsaints.org,Coeducational,Day Only,K,12,11,7,6,6,11,5,11,7,7,14,15,9,15,0,0,124,Yes,6,12,5,3,2,No,Yes,No,No,Yes,Religious,Church of the Four Square Gospel,Mr.,Richard,Cornett,Principal,,Mr.,Richard,Cornett,
183813,Los Angeles,19648656146856,Lighthouse International Home Schooling Academy,"655 Deep Valley Drive, Number 300",Torrance,CA,90503,,,,,310-997-6172,hanlenay@gmail.com,,Palos Verdes Peninsula Unified,Ms.,Donna,Kim,Director,lighthousecc7@gmail.com,Coeducational,Day Only,K,12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,13,No,1,1,3,2,1,No,No,No,No,No,,,Mrs.,Lena,Han,Principal,hanlenay@gmail.com,Mrs.,Lena,Han,lighthousecc7@gmail.com
174424,Los Angeles,19757137025075,Lily's Garden Preschool and Kindergarten,616 South Chapel Avenue,Alhambra,CA,91801,,,,,626-282-9736,lilysgardenpk@gmail.com,,Alhambra Unified,Mrs.,CHRISTINA,YEO,Administrator,lilysgardenpk@gmail.com,Coeducational,Day Only,K,K,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,No,0,2,1,1,1,No,No,No,No,No,Non-religious,,Ms.,JEAN,LEUNG,Director,lilysgardenpk@gmail.com,Mrs.,CHRISTINA,YEO,lilysgardenpk@gmail.com
178685,Los Angeles,19647336146484,Little Acorns Grow,19000 Saticoy Street,Reseda,CA,91335,,,,,818-779-1099,littleacornsgrow@yahoo.com,,Los Angeles Unified,Ms.,Melanie,Martin,Director,littleacorngrow@yahoo.com,Coeducational,Day Only,K,2,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,16,No,0,2,1,1,2,No,No,No,No,No,Non-religious,,Ms.,Melanie,Martin,Director,littleacornsgrow@yahoo.com,Ms.,Melanie,Martin,littleacornsgrow@yahoo.com
177059,Los Angeles,19643377090897,Little Angels Academy Burbank Inc.,721 South San Fernando Boulevard,Burbank,CA,91502,,,,,818-953-7277,littleangelsacademyburbank@gmail.com,,Burbank Unified,Mrs.,Armine,Avetisian,Administrator,littleangelsacademyburbank@gmail.com,Coeducational,Day Only,K,2,49,12,7,0,0,0,0,0,0,0,0,0,0,0,0,68,No,0,5,4,1,0,No,No,No,No,No,Non-religious,,Mrs.,Armine,Avetisian,Principal,littleangelsacademyburbank@gmail.com,Mrs.,Armine,Avetisian,littleangelsacademyburbank@gmail.com
174571,Los Angeles,19647336960587,Little Citizens / Westside Academy,3411 12th Avenue,Los Angeles,CA,90018,4256 South Western Avenue,Los Angeles,CA,90062,323-732-1604,office@lcwa.net,c.finley@lcwa.net,Los Angeles Unified,Mrs.,Regina,Spencer,Administrator,r.spencer@lcwa.net,Coeducational,Day Only,6,12,0,0,0,0,0,0,4,3,1,3,4,1,12,0,0,28,Yes,0,2,1,1,14,Yes,No,No,No,No,Non-religious,,Mrs.,Angela,Moore,Director,office@lcwa.net,Mrs.,Cholanta,Finley,c.finley@lcwa.net
174514,Los Angeles,19647337095409,Little Citizens / Westside Academy #3,3672 7th Avenue,Los Angeles,CA,90018,4256 South Western Avenue,Los Angeles,CA,90062,323-732-1212,c.finley@lcwa.net,office@lcwa.net,Los Angeles Unified,Mrs.,Cholanta,Finley,Administrator,c.finley@lcwa.net,Coeducational,Day Only,K,8,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,12,No,0,1,1,1,5,Yes,No,No,No,No,Non-religious,,Mrs.,Angela,Moore,Director,office@lcwa.net,Mrs.,Cholanta,Finley,c.finley@lcwa.net
174594,Los Angeles,19647337079122,Little Citizens Westside Academy,4256 South Western Avenue,Los Angeles,CA,90062,,,,,323-293-9775,office@lcwa.net,c.finley@lcwa.net,Los Angeles Unified,Mrs.,Angela,Moore,Director,office@lcwa.net,Coeducational,Day Only,3,12,0,0,0,0,0,1,3,6,14,13,12,4,20,0,0,73,Yes,5,7,5,3,25,Yes,No,No,No,No,Non-religious,,Mrs.,Angela,Moore,Director,office@lcwa.net,Mrs.,Cholanta,Finley,c.finley@lcwa.net
174498,Los Angeles,19647336993604,Little Citizens Westside Academy #3,3666 7th Avenue,Los Angeles,CA,90018,4256 South Western Avenue,Los Angeles,CA,90062,323-732-1212,c.finley@lcwa.net,office@lcwa.net,Los Angeles Unified,Mrs.,Cholanta,Finley,Administrator,c.finley@lcwa.net,Coeducational,Day Only,K,8,0,0,0,0,3,7,4,0,0,0,0,0,0,0,0,14,No,0,1,1,1,5,Yes,No,No,No,No,Non-religious,,Mrs.,Angela,Moore,Director,office@lcwa.net,Mrs.,Cholanta,Finley,c.finley@lcwa.net
169541,Los Angeles,19647336962526,Little Flower Missionary House,2434 Gates Street,Los Angeles,CA,90031,,,,,323-221-9248,littleflowerecc@gmail.com,,Los Angeles Unified,Sr.,Gabriela,Sandoval,Administrator,littleflowerla@live.com,Coeducational,Day Only,K,K,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,No,0,1,0,1,4,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Catherine,Catano,Director,littleflowerecc@gmail.com,Ms.,Victoria,Vidaurri,littleflowerecc@gmail.com
169722,Los Angeles,19647256993620,Los Altos Brethren School,6565 Stearns Street,Long Beach,CA,90815,,,,,562-430-6983,labs.office@gmail.com,,Long Beach Unified,Mrs.,Debra,Martin,Administrator,dmartin.labpreschool@gmail.com,Coeducational,Day Only,K,6,28,26,23,12,12,19,8,0,0,0,0,0,0,0,0,128,No,0,9,5,2,8,No,Yes,No,No,Yes,Religious,Church of the Brethren,Mrs.,Debra,Martin,Administrator,dmartin.labpreschool@gmail.com,Mrs.,Katherine,Fritch,labs.office@gmail.com
175272,Los Angeles,19734376982177,Los Angeles Adventist Academy,846 East El Segundo Boulevard,Los Angeles,CA,90059,,,,,323-743-8818,ctodd314@yahoo.com,myoung4368@sbcglobal.net,Compton Unified,Dr.,Harold,Crook,Superintendent,crookssc@gmail.com,Coeducational,Day Only,K,12,17,11,14,18,11,11,13,16,12,10,17,14,14,0,0,178,Yes,18,11,5,4,3,No,Yes,No,No,Yes,Religious,Seventh-day Adventist,Mrs.,Carol,Todd,Principal,ctodd@laadventistacademy.com,Mrs.,Mary,Young,myoung4368@sbcglobal.net
