"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2012-13 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 5, 2013)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2012,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
126548,Los Angeles,19647337084817,Morning Star Christian Academy,15055 Oxnard Street,Van Nuys,CA,91411,,,,,818-855-1242,mscacademy@verizon.net,,Los Angeles Unified,Mrs.,Jo Ann,Dillon,Principal,mscacademy@verizon.net,Coeducational,Day Only,1,12,0,2,0,0,3,4,2,5,3,3,3,2,4,0,0,31,Yes,5,16,3,2,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Jo Ann,Dillon,Principal,mscacademy@verizon.net,Mrs.,Jo Ann,Dillon,mscacademy@verizon.net
123057,Los Angeles,19734457078611,Morning Star Christian School,15716 Tetley Street,Hacienda Heights,CA,91745,,,,,626-333-7784,morningstar_christian@yahoo.com,,Hacienda La Puente Unified,Mrs.,Marlene,Guerrero,Principal,morningstar_christian@yahoo.com,Coeducational,Day Only,K,12,2,3,0,1,0,3,5,2,4,2,4,4,6,0,0,36,Yes,4,2,1,1,1,No,Yes,No,No,Yes,Religious,Other,Mrs.,Marlene,Guerrero,Administrator,coolteacher_@hotmail.com,Mrs.,Marlene,Guerrero,coolteacher_@hotmail.com
124136,Los Angeles,19647336962708,Mother of Sorrows,100 West 87th Place,Los Angeles,CA,90003,,,,,323-758-6204,gvillarreal.mos@gmail.com,,Los Angeles Unified,Miss,Griselda,Villarreal,Principal,gvillarreal.mos@gmail.com,Coeducational,Day Only,K,8,27,23,18,24,23,12,25,20,16,0,0,0,0,0,0,188,No,0,13,2,2,8,No,Yes,No,No,Yes,Religious,Roman Catholic,Miss,Griselda,Villarreal,Principal,,Miss,Griselda,Villarreal,gvillarreal.mos@gmail.com
129358,Los Angeles,19643526134373,Mount Olive Prep Academy,"12233 Manor Drive, Apartment 29",Hawthorne,CA,90250,,,,,424-200-5989,nicolascolon@yahoo.com,,Centinela Valley Union High,Rev.,Nicolas,Colon,Director,nicolascolon@yahoo.com,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,7,Yes,3,3,1,1,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Rev.,Nicolas,Colon,Director,nicolascolon@yahoo.com,Rev.,Nicolas,Colon,nicolascolon@yahoo.com
119314,Los Angeles,19649076926067,Mt. Calvary Lutheran School,23300 Golden Springs Drive,Diamond Bar,CA,91765,,,,,909-861-2740,debbiecollins53@hotmail.com,kcrand@aol.com,Pomona,Mr.,Brad,Anderson,Other,brad.anderson@purina.nestle.com,Coeducational,Day Only,K,8,15,11,14,18,16,15,11,23,17,0,0,0,0,0,0,140,No,0,10,1,1,2,No,Yes,No,No,Yes,Religious,Lutheran,Mrs.,Claudia,Randall,Principal,debbiecollins53@hotmail.com,Mrs.,Debbie,Collins,debbiecollins53@hotmail.com
117167,Los Angeles,19644856907067,Mulberry Tree Preschool,13841 Christine Drive,Whittier,CA,90605,,,,,562-696-5114,julia5505@msn.com,,East Whittier City Elementary,Mrs.,Miachelle,Andrade,Director,julia5505@msn.com,Coeducational,Day Only,K,K,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,No,0,5,5,1,1,No,No,No,No,No,Non-religious,,Mrs.,Ruby,Hines,Administrator,julia5505@msn.com,Mrs.,ruby,hines,julia5505@msn.com
130085,Los Angeles,19734377043292,"Multi-Cultural Center, A Private School K-6",2125 West Compton Boulevard,Compton,CA,90220,,,,,310-637-2873,rwebbleaps@gmail.com,,Compton Unified School District,Ms.,Rhonda,Webb,Executive Director,,Coeducational,Day Only,1,7,0,3,1,0,0,2,2,1,0,0,0,0,0,0,0,9,No,0,1,0,1,0,No,No,No,No,No,Non-religious,,Ms.,Mildred,Ford,Executive Director,,Ms.,Mildred,Ford,
131674,Los Angeles,19646836136188,MUSE School CA,1666 Las Virgenes Canyon Road,Calabasas,CA,91302,,,,,818-880-5437,admissions@museschool.org,tdavis@museschool.org,Las Virgenes Unified,Ms.,Tamika,Davis,Other,tdavis@museschool.org,Coeducational,Day Only,K,8,18,8,13,6,9,5,7,2,0,0,0,0,0,0,0,68,No,0,15,2,4,11,No,Yes,No,No,Yes,Non-religious,,Mr.,Jeff,KIng,Head of School,jeff@museschool.org,Ms.,Tamika,Davis,tdavis@museschool.org
128405,Los Angeles,19643376986657,Music Box Pre-School and Kindergarten,720 South Main Street,Burbank,CA,91506,,,,,818-848-0206,musicbox@musicboxpre-school.com,finkeltubs@roadrunner.com,Burbank Unified,Ms.,Della,Finkeltub,Administrator,finkeltubs@roadrunner.com,Coeducational,Day Only,K,K,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,No,0,1,1,1,1,No,No,No,No,No,Non-religious,,Miss,Rimma,Chookhachian,Director,rimmamb@gmail.com,Miss,Rimma,Chookhachian,rimmamb@gmail.com
117283,Los Angeles,19645016962724,Nativity,10907 St. Louis Drive,El Monte,CA,91731,,,,,626-448-2414,principal@nativity-convent.com,,El Monte City Elementary,Sr.,Stacy,Reineman,Principal,principal@nativity-convent.com,Coeducational,Day Only,K,8,28,24,24,24,32,22,24,30,27,0,0,0,0,0,0,235,No,0,10,1,1,6,No,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Stacy,Reineman,Principal,principal@nativity-convent.com,Mrs.,Martha,Aguayo,aguayo.martha@yahoo.com
117359,Los Angeles,19650606962740,Nativity Catholic Elementary,2371 Carson Street,Torrance,CA,90501,,,,,310-328-5387,nativityschtorr@aol.com,,Torrance Unified,Mr.,Michael,Falco,Principal,nativityschtorr@aol.com,Coeducational,Day Only,K,8,17,28,24,27,26,22,30,24,33,0,0,0,0,0,0,231,No,0,9,4,1,5,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Michael,Falco,Principal,nativityschtorr@aol.com,Mr.,Michael,Falco,nativityschtorr@aol.com
121870,Los Angeles,19647336962732,Nativity Elementary,944 West 56th Street,Los Angeles,CA,90037,,,,,323-752-0720,antoniofelix@la-archdiocese.org,MVizcaino@la-archdiocese.org,Los Angeles Unified,Mr.,Antonio,Felix,Principal,antoniofelix@la-archdiocese.org,Coeducational,Day Only,K,8,38,36,35,36,36,31,36,32,28,0,0,0,0,0,0,308,No,0,9,0,1,14,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Antonio,Felix,Principal,antoniofelix@la-archdiocese.org,Mr.,Antonio,Felix,antoniofelix@la-archdiocese.org
124071,Los Angeles,19647336139489,Ner Aryeh DBA USA Outreach,12422 Chandler Boulevard,Valley Village,CA,91607,,,,,757-663-7279,,,Los Angeles Unified,Rabbi,Ben,Lieberman,Executive Director,balieberman@gmail.com,Boys Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,11,11,7,6,0,0,35,Yes,1,7,4,0,2,No,Yes,No,No,Yes,Religious,Jewish,Rabbi,Yochanan,Weiner,Principal,neraryeh@gmail.com,Mrs.,leah,erblich,
124998,Los Angeles,19645506984603,New Avenue School,126 North New Avenue,Monterey Park,CA,91755,,,,,626-280-5536,jsh1542@aol.com,,Garvey Elementary,Mrs.,Nancy,Huang,Administrator,jsh1542@aol.com,Coeducational,Day Only,K,8,22,30,25,23,16,17,15,15,2,0,0,0,0,0,0,165,No,0,10,5,2,20,No,No,No,No,No,Non-religious,,Mr.,Dana,Pottish,Principal,,Mrs.,Nancy,Huang,JSH1542@AOL.COM
124156,Los Angeles,19646426143010,New Beginnings Christian School,32112 Crystalaire Drive,Llano,CA,93544,,,,,661-944-9144,newbeginningscs2009@hotmail.com,flota8937@mypacks.net,Keppel Union Elementary,Mrs.,Lani,Barretto,Administrator,newbeginningscs2009@hotmail.com,Coeducational,Day Only,1,12,0,0,2,2,0,1,1,2,0,1,0,0,0,0,0,9,Yes,0,7,0,1,1,No,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Joanne,Kramer,Principal,newbeginningscs2009@hotmail.com,Mrs.,Joanne,Kramer,newbeginningscs2009@hotmail.com
132070,Los Angeles,19734376133813,New Berea Open School,650 West Laurel Street,Compton,CA,90222,PO Box 5209,Compton,CA,90224,323-805-9360,garydaniels@krazyaboutkids.org,,Compton Unified,Dr.,Gary,Daniels,Executive Director,garydaniels@blackinfanthealth.org,Coeducational,Day Only,K,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,Yes,0,2,2,3,0,No,No,No,No,No,Religious,Episcopal,Dr.,Gary,Daniels,Executive Director,garydaniels@blackinfanthealth.org,Dr.,Gary,Daniels,garydaniels@blackinfanthealth.org
119665,Los Angeles,19647336201222,New Community Jewish High School,7353 Valley Circle,West Hills,CA,91304,,,,,818-348-0048,info@ncjhs.org,,Los Angeles Unified,Dr.,Bruce,Powell,Head of School,bpowell@faculty.ncjhs.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,105,87,77,84,0,0,353,No,109,54,26,6,11,No,Yes,No,No,Yes,Religious,Jewish,Mr.,Scott,Zimmerman,President,szimmerman@zwmlaw.com,Mr.,Ellen,Howard,ehoward@faculty.ncjhs.org
116552,Los Angeles,19647337100209,New Covenant Academy,3119 West 6th Street,Los Angeles,CA,90020,,,,,213-487-5437,info@e-nca.org,frank@e-nca.org,Los Angeles Unified,Mr.,Franklin,Park,Administrator,frank@e-nca.org,Coeducational,Day Only,1,12,0,8,11,10,9,12,10,13,14,16,11,15,6,0,0,135,Yes,16,13,1,6,1,No,Yes,Yes,No,Yes,Religious,Not affiliated with any denomination,Dr.,Jason,Song,Principal,jsong@e-nca.org,Mr.,Franklin,Park,frank@e-nca.org
126564,Los Angeles,19643377091226,New Generation,3821 West Victory Boulevard,Burbank,CA,91505,,,,,818-846-5531,newgenerationburbank@gmail.com,newgenerationburbank@gmail.com,Burbank,Mrs.,Nahid,Golabi,Director,newgenerationburbank@gmail.com,Coeducational,Day Only,K,K,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,No,0,4,2,2,1,No,No,No,No,No,Non-religious,,Mrs.,Mehry,Ramzani,Director,newgenerationburbank@gmail.com,Mrs.,Nahid,Golabi,newgenerationburbank@gmail.com
123106,Los Angeles,19648407084650,New Harvest Christian,11364 East Imperial Highway,Norwalk,CA,90650,PO Box 529,Norwalk,CA,90651,562-929-0774,,,Norwalk-La Mirada Unified,Mr.,Richard,Salazar,President,,Coeducational,Day Only,K,12,8,1,6,2,7,7,6,12,6,7,9,8,11,0,0,90,Yes,16,10,0,4,1,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Sergio,Romo,Director,,Mrs.,Nancy,Salazar,
132208,Los Angeles,19647746145791,New Horizon Accelerated Christian Education,12627 Oak Avenue,Lynwood,CA,90262,,,,,562-282-6086,Newhorizon.ace7@yahoo.com,vwluv2bowl@aol.com,Lynwood,Ms.,Vonya,Wilson,Administrator,vwluv2bowl@aol.com,Coeducational,Day Only,K,9,2,1,1,0,0,2,0,0,6,0,0,0,0,0,0,12,No,0,2,0,1,1,No,Yes,No,No,Yes,Religious,Baptist,Mr.,Kevin,Davis,Principal,Newhorizon.ace7@yahoo.com,Ms.,Lillie,Thomas,vwluv2bowl@aol.com
119609,Los Angeles,19648817072978,New Horizon School Pasadena,651 North Orange Grove Boulevard,Pasadena,CA,91103,,,,,626-795-5186,aalsarraf@newhorizonschool.org,,Pasadena Unified,Mrs.,Amira,Al-Sarraf,Head of School,aalsarraf@newhorizonschool.org,Coeducational,Day Only,K,8,18,21,16,15,20,13,12,14,9,0,0,0,0,0,0,138,No,0,14,6,4,4,No,Yes,No,No,Yes,Religious,Islamic,Mrs.,Amira,Al-Sarraf,Head of School,aalsarraf@newhorizonschool.org,Ms.,Hettie,Challyandra,hchallyandra@newhorizonschool.org
119385,Los Angeles,19647337091309,New Horizon School Westside,1819 Sawtelle Boulevard,Los Angeles,CA,90025,,,,,310-231-6092,info@newhorizonwestside.com,,Los Angeles Unified,Mrs.,Dalal,Antabli,Head of School,,Coeducational,Day Only,K,5,14,9,14,13,12,8,0,0,0,0,0,0,0,0,0,70,No,0,13,3,4,0,No,Yes,No,No,Yes,Religious,Islamic,Mrs.,Dalal,Antabli,Principal,dantabli718@yahoo.com,Mrs.,Dalal,Antabli,dantabli718@yahoo.com
127318,Los Angeles,19647337049422,New Horizon School–Los Angeles,434 South Vermont Avenue,Los Angeles,CA,90020,,,,,213-480-3145,salikhan@newhorizonla.org,,Los Angeles Unified,Mrs.,Shahida,Alikhan,Principal,salikhan@newhorizonla.org,Coeducational,Day Only,K,6,8,9,8,10,6,10,3,0,0,0,0,0,0,0,0,54,No,0,6,3,2,1,No,Yes,No,No,Yes,Religious,Islamic,Mrs.,Shahida,Alikhan,Principal,salikhan@newhorizonla.org,Mrs.,Shahida,Alikhan,salikhan@newhorizonla.org
116827,Los Angeles,19645926205322,New Journey Christian,14115 Cordary Avenue,Hawthorne,CA,90250,,,,,310-676-9042,,,Hawthorne,Ms.,Kim,Johnson,Principal,kimlatee@gmail.com,Coeducational,Day Only,K,5,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,8,No,0,2,0,1,0,No,Yes,No,No,Yes,Religious,Other,Ms.,Kim,Johnson,Principal,kimlatee@gmail.com,Mr.,Craig,Pringle,cpring@hotmail.com
127195,Los Angeles,19649807098536,New Roads School,3131 Olympic Boulevard,Santa Monica,CA,90404,,,,,310-828-5582,amccandless@newroads.org,,Santa Monica-Malibu Unified,Ms.,Adrienne,McCandless,Administrator,amccandless@newroads.org,Coeducational,Day Only,K,12,17,16,21,22,21,22,38,56,52,90,85,113,91,0,0,644,No,0,60,30,23,20,No,Yes,No,Yes,Yes,Non-religious,,Dr.,David,Bryan,Head of School,dbryan@newroads.org,Ms.,Allyson,Daniels,adaniels@newroads.org
118256,Los Angeles,19646836134472,New Village Leadership Academy,4345 North Las Virgenes Road,Calabasas,CA,91302,,,,,818-716-4196,piano@nvlacademy.org,,Las Virgenes Unified,Mrs.,Franca,Campopiano,Head of School,piano@nvlacademy.org,Coeducational,Day Only,K,10,20,9,9,7,3,4,8,5,4,1,2,0,0,0,0,72,No,0,16,2,2,3,No,Yes,No,No,Yes,Non-religious,,Mrs.,Franca,Campopiano,Head of School,piano@nvlacademy.org,Mrs.,Franca,Campopiano,piano@nvlacademy.org
127006,Los Angeles,19647337084403,New West Technical Academy,10531 South Vermont,Los Angeles,CA,90044,,,,,323-241-1850,newwestnps@aol.com,,Los Angeles Unified,Ms.,Kimberly,Thomas,Director,Kthomas@nwtaschool.org,Coeducational,Day Only,6,12,0,0,0,0,0,0,2,2,3,2,7,6,16,0,0,38,Yes,0,4,0,1,10,No,Yes,No,No,Yes,Non-religious,,Ms.,Kimberly,Thomas,Director,Kthomas@nwtaschool.org,Ms.,Kimberly,Johnson,Kthomas@nwtaschool.org
132292,Los Angeles,19647336992176,New World Montessori School,10520 Regent Street,Los Angeles,CA,90034,,,,,310-838-4044,adminnwms@gmail.com,ayea786@aol.com,Los Angeles,Mr.,Ali,Chunara,Other,ayea786@aol.com,Coeducational,Day Only,K,6,19,14,10,9,5,5,4,0,0,0,0,0,0,0,0,66,No,0,12,6,2,2,No,No,No,No,No,Non-religious,,Mrs.,Yasmeen,Chunara,Administrator,adminnwms@gmail.com,Miss,Yasmeen,Chunara,adminnwms@gmail.com
116669,Los Angeles,19648326145064,NewEdge Academy,"27201 Tourney Avenue, Number 201-S",Valencia,CA,91355,25545 Baker Place,Stevenson Ranch,CA,91381,661-753-7889,eliz@elizabeth-johnson.com,,Newhall/Hart,Mrs.,Elizabeth,Johnson,Executive Director,eliz@elizabeth-johnson.com,Coeducational,Day Only,K,12,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,6,No,2,1,0,0,0,No,No,No,No,No,Non-religious,,Mrs.,Elizabeth,Johnson,Executive Director,Eliz@Elizabeth-Johnson.com,Mrs.,Elizabeth,Johnson,Eliz@Elizabeth-Johnson.com
130662,Los Angeles,19647337084072,Nishiyamato Academy,2458 Lomita Boulevard,Lomita,CA,90717,,,,,310-325-7040,mail@nacus.org,katsuyuki@nacus.org,Los Angeles Unified,Mrs.,Natsuko,Tanose,Executive Director,natsuko@nacus.org,Coeducational,Day Only,K,9,18,11,8,11,7,11,7,3,6,6,0,0,0,0,0,88,No,0,15,13,3,0,No,Yes,Yes,No,Yes,Non-religious,,Mr.,Katsuyuki,Nishikawa,Principal,katsuyuki@nacus.org,Mr.,Takashi,Ashida,ashida@nacus.org
118203,Los Angeles,19647336992119,Normandie Christian of Los Angeles,6306 South Normandie Avenue,Los Angeles,CA,90044,,,,,323-752-3122,normandiechristian@sbcglobal.net,,Los Angeles Unified,Mrs.,Teresa,Wilson,Principal,normandiechristian@sbcglobal.net,Coeducational,Day Only,K,6,7,3,8,10,15,5,6,0,0,0,0,0,0,0,0,54,No,0,4,1,1,2,No,Yes,No,No,Yes,Religious,Church of Christ,Mr.,William,Jackson,President,,Mrs.,Mary,Quick,ncsmrsquick@aol.com
126882,Los Angeles,19647336987523,Northpoint School and Intensive Outpatient,9650 Zelzah Avenue,Northridge,CA,91325,,,,,818-993-9311,rhunnewell@childguidance.org,,Los Angeles Unified,Mrs.,Kathy,LeBreton,Other,klebreton@childguidance.org,Coeducational,Day Only,K,12,0,0,0,0,1,2,6,7,9,10,11,9,10,0,0,65,Yes,6,7,0,4,30,No,Yes,No,No,Yes,Non-religious,,Dr.,Rick,Hunnewell,Director,rhunnewell@childguidance.org,Mrs.,Kathy,LeBreton,klebreton@childguidance.org
129990,Los Angeles,19648406982425,Norwalk Christian Academy,11005 Foster Road,Norwalk,CA,90650,,,,,562-863-6282,amiller@norwalkchristianacademy.com,cburrus@norwalkchristianacademy.com,Norwalk-La Mirada Unified,Miss,Andrea,Miller,Principal,amiller@norwalkchristianacademy.com,Coeducational,Day Only,K,6,12,16,8,17,10,15,10,0,0,0,0,0,0,0,0,88,No,0,6,2,2,10,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Donald,Pettinger,Superintendent,dpettinger@norwalkchristianacademy.com,Mrs.,Cindy,Burrus,cburrus@norwalkchristianacademy.com
121952,Los Angeles,19647176982433,Norwalk Christian School,11129 Pioneer Boulevard,Norwalk,CA,90650,,,,,562-863-5751,norwalkag@aol.com,,Little Lake School District,Rev.,Rex,Herndon,Administrator,norwalkag@aol.com,Coeducational,Day Only,K,8,7,6,3,5,8,9,7,5,4,0,0,0,0,0,0,54,No,0,4,0,1,2,No,Yes,Yes,No,Yes,Religious,Assembly of God,Mrs.,Anna,Hernandez,Principal,ahernandez90650@gmail.com,Mrs.,Gia,Gonzalez,
124627,Los Angeles,19647336962765,Notre Dame Academy Elementary,2911 Overland Avenue,Los Angeles,CA,90064,,,,,310-287-3895,NotreDame@ndaes.org,,Los Angeles Unified,Ms.,Lilliam,Paetzold,Principal,lpaetzold@ndaes.org,Coeducational,Day Only,K,8,25,30,32,29,31,30,32,35,29,0,0,0,0,0,0,273,No,0,16,1,3,7,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,Lilliam,Paetzold,Principal,lpaetzold@ndas.org,Ms.,Lilliam,Paetzold,lpaetzold@ndaes.org
116868,Los Angeles,19647336935381,Notre Dame Academy Girls' High,2851 Overland Avenue,Los Angeles,CA,90064,,,,,310-839-5289,jgtyhurst@ndala.com,,Los Angeles Unified,Mrs.,Joan,Tyhurst,Principal,jgtyhurst@ndala.com,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,102,91,96,76,0,0,365,Yes,101,26,2,4,22,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Ms.,Nancy,Coonis,President,ncoonis@ndala.com,Mrs.,Joan,Tyhurst,jgtyhurst@ndala.com
116839,Los Angeles,19647336935399,Notre Dame High School,13645 Riverside Drive,Sherman Oaks,CA,91423,,,,,818-933-3600,lowart@ndhs.org,MVizcaino@la-archdiocese.org,Los Angeles Unified,Mr.,Brett,Lowart,President,lowart@ndhs.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,346,330,286,280,0,0,1242,Yes,0,90,3,5,24,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Stephanie,Connelly,Principal,connelly@ndhs.org,Mrs.,Lynda,Goossen,goossen@ndhs.org
117483,Los Angeles,19648816136139,Oak Knoll Kinderhaus Montessori,1200 North Lake Avenue,Pasadena,CA,91104,,,,,626-345-9929,laurashaw@okkms.org,kathydunn@okkms.org,Pasadena Unified,Mrs.,Laura,Shaw,Head of School,laurashaw@okkms.org,Coeducational,Day Only,K,9,10,10,8,8,8,8,2,3,2,0,0,0,0,0,0,59,No,0,12,1,3,0,No,Yes,No,No,Yes,Non-religious,,Mrs.,Laura,Shaw,Head of School,laurashaw@okkms.org,Mrs.,Laura,Shaw,laurashaw@okkms.org
129330,Los Angeles,19648816136139,Oak Knoll Kinderhaus Montessori,1200 North Lake Avenue,Pasadena,CA,91104,,,,,626-345-9929,info@okkms.org,laurashaw@okkms.org,Pasadena Unified,Mrs.,Laura,Shaw,Head of School,laurashaw@okkms.org,Coeducational,Day Only,K,9,10,8,9,6,8,2,4,5,2,0,0,0,0,0,0,54,No,0,5,0,2,0,No,Yes,No,No,Yes,Non-religious,,Mr.,Jason,Feldman,President,jason.e.feldman@jpl.nas,Mrs.,Kathy,Parmenter,kathydunn@okkms.org
124839,Los Angeles,19646837101058,Oaks Christian School,31749 La Tienda Drive,Westlake Village,CA,91362,,,,,818-575-9900,jwoodcock@oakschristian.org,npapenhausen@oakschristian.org,Las Virgenes Unified,Mr.,Jeffrey,Woodcock,Headmaster,jwoodcock@oakschristian.org,Coeducational,Day Only,6,12,0,0,0,0,0,0,115,164,204,241,242,250,226,0,0,1442,Yes,190,107,12,14,78,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Krik,Miyashiro,Principal,kmiyashiro@oakschristian.org,Mr.,Jeffrey,Woodcock,jwoodcock@oakschristian.org
118500,Los Angeles,19647337024318,"Oaks, The",6817 Franklin Avenue,Los Angeles,CA,90028,,,,,323-850-3755,ted@oaksschool.org,,Los Angeles Unified,Mr.,Ted,Hamory,Head of School,ted@oaksschool.org,Coeducational,Day Only,K,6,23,23,23,23,23,18,18,0,0,0,0,0,0,0,0,151,No,0,22,0,7,7,No,Yes,No,No,Yes,Non-religious,,Mr.,Ted,Hamory,Head of School,,Mrs.,Patty,Garcia Word,patty@oaksschool.org
128127,Los Angeles,19647256206700,Oaktree Preschool and Kindergarten,1710 Redondo Avenue,Long Beach,CA,90804,,,,,562-597-8611,oakwoodacademy@dslextreme.com,,Long Beach Unified,Ms.,Katy,Stine,Director,oakwoodacademy@dslextreme.com,Coeducational,Day Only,K,K,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,No,0,1,1,1,0,No,No,No,No,No,Non-religious,,Ms.,Phyllis,Duke,President,OAKWOODACADEMY@DSLEXTREME.COM,Ms.,KATY,STINE,OAKWOODACADEMY@DSLEXTREME.COM
128213,Los Angeles,19647256903249,Oakwood Academy,3840 Long Beach Boulevard,Long Beach,CA,90807,3850 Long Beach Boulevard,Long Beach,CA,90807,562-424-4816,oakwoodacademy@dslextreme.com,,Long Beach Unified,Ms.,Jennifer,Davis,Other,oakwoodacademy@dslextreme.com,Coeducational,Day Only,K,4,32,22,21,12,4,0,0,0,0,0,0,0,0,0,0,91,No,0,5,3,1,2,No,No,No,No,No,Non-religious,,Ms.,Phyllis,Duke,President,OAKWOODACADEMY@DSLEXTREME.COM,Ms.,JENNIFER,DAVIS,OAKWOODACADEMY@DSLEXTREME.COM
122420,Los Angeles,19647336962781,Oakwood Elementary,11230 Moorpark Street,North Hollywood,CA,91602,11600 Magnolia Boulevard,North Hollywood,CA,91601,818-732-3500,spokane@oakwoodschool.org,,Los Angeles Unified,Dr.,James,Astman,Headmaster,astman@oakwoodschool.org,Coeducational,Day Only,K,6,44,45,43,44,45,41,46,0,0,0,0,0,0,0,0,308,No,0,22,3,4,22,No,Yes,Yes,No,Yes,Non-religious,,Mr.,Samuel,Anker,Other,ankerworks@oakwoodschool.org,Ms.,Shannon,Wasley,swasley@oakwoodschool.org
122429,Los Angeles,19647336935415,Oakwood Secondary,11600 Magnolia Boulevard,North Hollywood,CA,91601,,,,,818-732-3000,spokane@oakwoodschool.org,,Los Angeles Unified,Dr.,James,Astman,Headmaster,astman@oakwoodschool.org,Coeducational,Day Only,7,12,0,0,0,0,0,0,0,73,79,84,69,79,75,0,0,459,Yes,82,51,9,12,29,No,Yes,Yes,No,Yes,Non-religious,,Mr.,Samuel,Anker,Other,ankerworks@oakwoodschool.org,Mrs.,Diane,Wymer,dwymer@oakwoodschool.org
124586,Los Angeles,19647336924765,Ohr Eliyahu Academy,241 South Detroit Street,Los Angeles,CA,90036,,,,,323-556-6900,yayoe@yayoe.org,cschlesinger@yayoe.org,Los Angeles Unified,Mrs.,Clarisse,Schlesinger,Other,cschlesinger@yayoe.org,Coeducational,Day Only,K,8,36,42,41,33,32,26,32,22,31,0,0,0,0,0,0,295,No,0,25,25,10,45,No,Yes,Yes,Yes,Yes,Religious,Jewish,Rabbi,Shlomo,Goldberg,Head of School,rsg@yayoe.org,Mrs.,Clarisse,Schlesinger,cschlesinger@yayoe.org
123854,Los Angeles,19647337087190,Ohr Haemet Institute For Girls,1030 South Robertson Boulevard,Los Angeles,CA,90035,,,,,310-854-3006,ohrhaemet@yahoo.com,,Los Angeles Unified,Rabbi,David,Akhamzadeh,Director,ohrhaemet@yahoo.com,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,8,3,7,1,0,0,19,Yes,3,0,12,3,3,No,Yes,Yes,Yes,Yes,Religious,Jewish,Mrs.,Shira,Shapiro,Principal,ohrhaemet@yahoo.com,Rabbi,David,Akhamzadeh,ohrhaemet@yahoo.com
118189,Los Angeles,19757137081516,Oneonta Montessori,2221 Poplar Boulevard,Alhambra,CA,91801,,,,,626-284-0840,oneontamontessori@yahoo.com,oneontamontessori@yahoo.com,Alhambra Unified,Ms.,Virginia,Casado,Administrator,virginia@oneontamontessori.com,Coeducational,Day Only,K,6,26,15,12,11,14,7,4,0,0,0,0,0,0,0,0,89,No,0,6,5,1,5,No,No,No,No,No,Non-religious,,Mrs.,Fiona,Emersely,Director,fiona@oneontamontessori.com,Mrs.,Fiona,Emeresley,fiona@oneontamontessori.com
