2018-19 Private School Affidavit Data - Schools with Enrollment of Six or More Students,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"California Department of Education, Teacher and Leader Policy Office (March 21, 2019)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Area Code,Phone Prefix,Phone Suffix,Email,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title ,Adminstrator Email,School Type,School Accomodations,Low Grade,High Grade,Diploma Offered,Low Grade2,High Grade3,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollment,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered4,Graduates 2017-18,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Tax Exempt Not Applicable,Religious Denomination,Religious Classification,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
237727,Los Angeles,19757136935084,Leeway School,9 North Almansor Street,Alhambra,CA,91723,no data,Alhambra,CA,91801,626,308,0744,rsmith@leewayschool.com,rsmith@leewayschool.com,Alhambra Unified,Dr.,Lee,Sion,Executive Director,leesion@leewayschool.com,Coeducational,Day Only,K,12,Yes,7,21,0,0,1,1,5,4,3,10,13,12,15,12,25,0,0,101,Yes,0,11,0,5,43,No,No,No,No,Yes,no data,Non-religious,Mr.,Russell,Smith,Principal,rsmith@leewayschool.com,Mrs.,Stephanie,Helguera,shelguera@leewayschool.com
237507,Los Angeles,19647336148233,American University Preparatory School,345 South Figueroa Street,Los Angeles,CA,90071,no data,no data,no data,no data,213,400,4585,office@aupschool.org,admission@aupschool.org,Los Angeles Unified,Dr.,Gary,Woods,Head of School,gwoods@aupschool.org,Coeducational,Day Only,9,12,Yes,14,19,0,0,0,0,0,0,0,0,0,0,2,8,7,0,0,17,Yes,20,4,4,2,4,No,No,No,No,Yes,no data,Non-religious,Mrs.,Cathy,Lee,Executive Director,clee@aupschool.org,Dr.,John,Valenzuela,jvalenzuela@aupschool.org
237736,Los Angeles,19648816968093,Pasadena Christian School,1515 North Los Robles Avenue,Pasadena,CA,91104,no data,no data,no data,no data,626,791,1214,msmith@pasadenachristian.org,no data,Pasadena Unified,Dr.,Steven,Gray,Head of School,sgray@pasadenachristian.org,Coeducational,Day Only,K,8,No,4,14,48,31,29,21,34,45,36,39,45,0,0,0,0,0,0,328,No,0,28,1,4,36,Yes,no data,no data,no data,no data,EVAN,Religious,Mrs.,Pauline,Tcharkhoutian,Principal,ptcharkhoutian@pasadenachristian.org,Mrs.,Monica,Smith,msmith@pasadenachristian.org
237737,Los Angeles,19647336154934,all about kids,7123 Baird Ave,Reseda,CA,91335,no data,no data,no data,no data,818,343,1047,allaboutkidspreschool@aol.com,no data,Los Angeles Unified,Ms.,ROBINA,PETROSSIAN,Director,allaboutkidspreschool@aol.com,Coeducational,Day Only,K,1,No,4,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,No,0,2,0,0,0,No,No,No,No,Yes,no data,Non-religious,Ms.,ROBINA,PETROSSIAN,Director,ALLABOUTKIDSPRESCHOOL@AOL.COM,Ms.,Robina,Petrossian,ALLABOUTKIDSPRESCHOOL@AOL.COM
237242,Los Angeles,19647336904080,"Village School, Inc.",780 Swarthmore Avenue,Pacific Palisades,CA,90272,no data,no data,no data,no data,310,459,8411,mpardo@village-school.org,no data,Los Angeles Unified,Mr.,Manuel,Pardo,Director,mpardo@village-school.org,Coeducational,Day Only,K,6,No,5,12,47,36,35,41,38,35,33,0,0,0,0,0,0,0,0,265,No,0,50,2,19,0,Yes,Yes,Yes,no data,no data,no data,Non-religious,Mrs.,Nora,Malone,Head of School,mpardo@village-school.org,Mr.,Manuel,Pardo,mpardo@village-school.org
237524,Los Angeles,19647176982938,Santa Fe Springs Christian School,11457 East Florence Avenue,Santa Fe Springs,CA,90670,no data,no data,no data,no data,562,868,2263,cjarvis@sfscs.org,no data,Little Lake City Elementary,Mrs.,Cindy,Jarvis,Principal,cjarvis@sfscs.org,Coeducational,Day Only,K,8,No,5,14,18,17,22,10,10,16,10,15,14,0,0,0,0,0,0,132,No,0,10,2,1,7,Yes,no data,no data,no data,no data,FSG,Religious,Mrs.,Cindy,Jarvis,Principal,cjarvis@sfscs.org,Mrs.,Diana,Klistoff,dklistoff@sfscs.org
236979,Los Angeles,19647337077597,"Kids' World School, Inc.",2132 Hyperion Avenue,Los Angeles,CA,90027,no data,no data,no data,no data,323,663,4703,paulas_kids@yahoo.com,no data,Los Angeles Unified,Mrs.,Nancy,Sibauste,Administrator,paulas_kids@yahoo.com,Coeducational,Day Only,K,4,No,4,9,3,6,9,4,5,0,0,0,0,0,0,0,0,0,0,27,No,0,4,0,1,0,Yes,no data,no data,no data,no data,no data,Non-religious,Ms.,Paula,Gonzalez,Principal,paulas_kids@yahoo.com,Ms.,Paula,Gonzalez,paulas_kids@yahoo.com
236981,Los Angeles,19642126936108,Valley Christian High School,17700 Dumont Avenue,Cerritos,CA,90703,no data,no data,no data,no data,562,865,0281,hsinfo@vcschools.org,no data,ABC Unified,Mr.,Ron,Taylor,Superintendent,rtaylor@vcschools.org,Coeducational,Day Only,9,12,Yes,13,18,0,0,0,0,0,0,0,0,0,117,121,114,117,0,0,469,Yes,148,25,14,3,15,Yes,no data,no data,no data,no data,REF,Religious,Mr.,Troy,Stahl,Principal,tstahl@vcschools.org,Mrs.,Faith,Rietveld,frietveld@vcschools.org
236983,Los Angeles,19647336132757,Cornerstone Academy of Los Angeles,2132 Hyperion Avenue,Los Angeles,CA,90027,no data,no data,no data,no data,323,663,4703,paulas_kids@yahoo.com,no data,Los Angeles Unified,Ms.,Nancy,Sibauste,Administrator,paulas_kids@yahoo.com,Coeducational,Day Only,5,12,Yes,10,18,0,0,0,0,0,6,0,6,3,2,2,3,2,0,2,26,Yes,2,2,0,2,0,Yes,no data,no data,no data,no data,no data,Non-religious,Ms.,Paula,Gonzalez,Principal,paulas_kids@yahoo.com,Ms.,Paula,Gonzalez,paulas_kids@yahoo.com
237741,Los Angeles,19647256993620,Los Altos Brethren School,6565 Stearns Street,Long Beach,CA,90815,no data,Long Beach,no data,no data,562,430,3416,office@longbeachchristianschools.org,dmartin@longbeachchristianschools.org,Long Beach Unified,Mrs.,Debra,Martin,Administrator,dmartin@longbeachchristianschools.org,Coeducational,Day Only,K,6,No,5,12,26,21,17,12,19,17,8,0,0,0,0,0,0,0,0,120,No,0,10,4,2,6,No,No,No,No,Yes,BR,Religious,Mrs.,Debra,Martin,Administrator,dmartin@longbeachchristianschools.org,Mrs.,Katherine,Fritch,kfritch@longbeachchristianschools.org
237744,Los Angeles,19647256917330,Lakewood Christian Schools,5336 Arbor Road,Long Beach,CA,90808,5336 Arbor Road,Long Beach,CA,90808,562,425,3358,bbarton@lcsbears.org,info@lcsbears.org,Long Beach Unified,Mrs.,Brenda,Barton,Principal,bbarton@lcsbears.org,Coeducational,Day Only,K,12,No,5,18,36,37,36,32,28,36,35,30,33,0,0,2,1,0,0,306,No,1,18,7,1,30,Yes,no data,no data,no data,no data,BAPT,Religious,Mrs.,Brenda,Barton,Principal,bbarton@lcsbears.org,Mrs.,Tarrah,Logan,tlogan@lcsbears.org
237746,Los Angeles,19650606968101,Riviera Hall Lutheran School,330 Palos Verdes Blvd,Redondo Beach,CA,90277,no data,no data,no data,no data,310,375,5528,info@rivierahall.org,no data,Torrance Unified,Mrs.,Lyessia,Paley,Administrator,lpaley@rivierahall.org,Coeducational,Day Only,K,8,No,4,14,18,6,26,19,25,26,11,14,19,0,0,0,0,0,0,164,No,0,14,0,1,17,Yes,no data,no data,no data,no data,LUTH,Religious,Mrs.,Kelly,McCabe,Principal,kmccabe@rivierahall.org,Mrs.,Lyessia,Paley,lpaley@rivierahall.org
237250,Los Angeles,19647336154918,ABC Little School - North Hills,9025 LANGDON AVE.,NORTH HILLS,CA,91343,no data,no data,no data,no data,818,830,8123,abcschool1122@yahoo.com,no data,Los Angeles Unified,Mrs.,Maria,Goldman,Director,abclittleschool.nh@gmail.com,Coeducational,Day Only,K,K,No,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,No,0,1,0,0,0,No,No,No,No,Yes,no data,Non-religious,Mrs.,Maria,Goldman,Administrator,no data,Mrs.,Maria,Goldman,no data
237526,Los Angeles,19647336934988,Immaculate Heart High and Middle School,5515 Franklin Avenue,Los Angeles,CA,90028,no data,Los Angeles,no data,90028,323,461,3651,gfiner@immaculateheart.org,gfiner@immaculateheart.org,Los Angeles Unified,Ms.,Maureen,Diekmann,President,mdiekmann@immaculateheart.org,Girls Only,Day Only,6,12,Yes,10,18,0,0,0,0,0,0,70,76,75,117,111,118,119,0,0,686,Yes,119,46,8,8,17,Yes,no data,no data,no data,no data,CATH,Religious,Ms.,Naemah,Morris,Principal,nmorris@immaculateheart.org,Ms.,Gina,Finer,gfiner@immaculateheart.org
237530,Los Angeles,19645766962419,Hope Lutheran Elementary,1041 East Foothill Boulevard,Glendora,CA,91741,no data,no data,no data,no data,626,335,5315,adminoffice@hopeglendora.org,principal@hopeglendora.org,Glendora Unified,Mr.,Glen,Dickenson,President,adminoffice@hopeglendora.org,Coeducational,Day Only,K,8,No,5,15,10,8,13,7,18,10,18,14,12,0,0,0,0,0,0,110,No,0,8,1,1,2,Yes,no data,Yes,no data,no data,LUTH,Religious,Mr.,Scott,Ferguson,Principal,principal@hopeglendora.org,Mrs.,Nell,Horn,office@hopeglendora.org
237531,Los Angeles,19647256935878,Saint Anthony High School,620 Olive Avenue,Long Beach,CA,90802,no data,no data,no data,no data,562,435,4496,mike.schabert@longbeachsaints.org,DCSTitlePrograms@la-archdiocese.org,Long Beach Unified,Mr.,Mike,Schabert,Principal,mike.schabert@longbeachsaints.org,Coeducational,Day Only,9,12,Yes,13,19,0,0,0,0,0,0,0,0,0,133,140,140,142,0,0,555,Yes,126,43,2,7,5,Yes,no data,no data,no data,no data,CATH,Religious,Mr.,Mike,Schabert,Principal,mike.schabert@longbeachsaints.org,Mrs.,Lourdes,Baez,lourdes.baez@longbeachsaints.org
236986,Los Angeles,19643376964597,St. Robert Bellarmine Elementary,154 North 5th Street,Burbank,CA,91501,no data,no data,no data,no data,818,842,5033,annette.riggio@srbburbankschool.com,info@srbburbankschool.com,Burbank Unified,Mr.,John,Collins,Other,frjohn@srbburbank.org,Coeducational,Day Only,K,8,No,4,14,13,8,15,8,13,22,12,11,12,0,0,0,0,0,0,114,No,0,12,3,1,3,Yes,no data,no data,no data,no data,CATH,Religious,Ms.,Annette,Riggio,Principal,annette.riggio@srbburbankschool.com,Ms.,Annette,Riggio,annette.riggio@srbburbankschool.com
237262,Los Angeles,19642956934285,Bishop Amat Memorial High,14301 Fairgrove Avenue,La Puente,CA,91746,no data,no data,no data,no data,626,962,2495,rbeck@bishopamat.org,no data,Bassett Unified,Mr.,Richard,Beck,Principal,rbeck@bishopamat.org,Coeducational,Day Only,9,12,Yes,14,18,0,0,0,0,0,0,0,0,0,300,309,332,344,0,0,1285,Yes,0,68,6,6,26,Yes,no data,no data,no data,no data,CATH,Religious,Mr.,Richard,Beck,Principal,rbeck@bishopamat.org,Mr.,Richard,Beck,rbeck@bishopamat.org
237773,Los Angeles,19647336912935,Los Encinos School,17100 Ventura Boulevard,Encino,CA,91316,no data,no data,no data,no data,818,990,1006,ireinfeld@losencinosschool.org,mtopolsky@losencinosschool.org,Los Angeles Unified,Ms.,Ilene,Reinfeld,Head of School,ireinfeld@losencinosschool.org,Coeducational,Day Only,K,6,No,5,12,26,25,29,26,21,26,19,0,0,0,0,0,0,0,0,172,No,0,21,0,6,8,Yes,Yes,no data,no data,no data,no data,Non-religious,Ms.,Ilene,Reinfeld,Head of School,ireinfeld@losencinosschool.org,Mr.,Jonathan,Beckmann,jbeckmann@losencinosschool.org
237774,Los Angeles,19757136142137,Bell Tower Trilingual School,3116 West Main Street,Alhambra,CA,91801,no data,no data,no data,no data,626,943,9970,office@belltowerschool.com,no data,Alhambra Unified,Mrs.,Adriana,Spik,Principal,office@belltowerschool.com,Coeducational,Day Only,K,5,No,4,10,32,15,22,9,6,6,0,0,0,0,0,0,0,0,0,90,No,0,10,3,2,2,No,No,No,No,Yes,no data,Non-religious,Mr.,Edgar,Spik,Administrator,belltowerschool@gmail.com,Mrs.,Adriana,Spik,office@belltowerschool.com
237778,Los Angeles,19643296934665,Damien High School,2280 Damien Avenue,La Verne,CA,91750,no data,no data,no data,no data,909,596,1946,hemenway@damien-hs.edu,DCSTitlePrograms@la-archdiocese.org,Bonita Unified,Dr.,Merritt,Hemenway,Principal,hemenway@damien-hs.edu,Boys Only,Day Only,9,12,Yes,13,19,0,0,0,0,0,0,0,0,0,191,222,231,201,0,0,845,Yes,251,52,3,7,25,Yes,no data,no data,no data,no data,CATH,Religious,Rev.,Peadar,Cronin,President,cronin@damien-hs.edu,Mr.,Jeff,Coray,coray@damien-hs.edu
237275,Los Angeles,19734376934723,Eko Multi-Purpose Center,403 South Santa Fe Avenue,Compton,CA,90224,P.O. Box 5503,Compton,no data,90221,310,537,9083,lois.martin@ekomulti.com,tara.aston@ekomulti.com,Compton Unified,Mrs.,Mary,Martin,Director,lois.martin@ekomulti.com,Coeducational,Day Only,K,12,Yes,5,21,0,5,1,5,4,3,3,7,7,3,6,7,2,0,0,53,Yes,1,5,0,6,0,Yes,no data,no data,no data,no data,no data,Non-religious,Mrs.,Mary,Martin,Administrator,tara.aston@ekomulti.com,Mrs.,Willie,Martin,lois.martin@ekomulti.com
237277,Los Angeles,19642616977821,Barnhart School,240 West Colorado Boulevard,Arcadia,CA,91007,no data,Arcadia,no data,91007,626,446,5588,contact@barnhartschool.org,no data,Arcadia Unified,Mrs.,Tonya,Beilstein,Head of School,tbeilstein@barnhartschool.org,Coeducational,Day Only,K,8,No,5,14,12,17,19,20,24,18,17,34,30,0,0,0,0,0,0,191,No,0,19,5,5,6,Yes,no data,no data,no data,no data,no data,Non-religious,Mrs.,Tonya,Beilstein,Head of School,tbeilstein@barnhartschool.org,Mrs.,Mary,O'Neill,moneill@barnhartschool.org
237282,Los Angeles,19647256964241,St. Maria Goretti,3950 Palo Verde Avenue,Long Beach,CA,90808,no data,no data,no data,no data,562,425,5112,principal@smgschool.com,DCSTitlePrograms@la-archdiocese.org,Long Beach Unified,Mrs.,Kathleen,Hernandez,Principal,HernandezK@la-archdiocese.org,Coeducational,Day Only,K,8,No,4,14,18,19,18,15,12,16,18,13,11,0,0,0,0,0,0,140,No,0,10,1,1,8,Yes,no data,no data,no data,no data,CATH,Religious,Fr.,John,Schiavone,Administrator,principal@smgschool.com,Mrs.,Kathleen,Hernandez,HernandezK@la-archdiocese.org
237031,Los Angeles,19647906150643,Christian Classical Conservatory,159 North Madison,Monrovia,CA,91016,no data,no data,no data,no data,626,353,8146,c3@mdcbiz.com,no data,Monrovia Unified,Mr.,Michael,De Francisco,Administrator,c3@mdcbiz.com,Coeducational,Day Only,1,12,Yes,6,17,0,0,1,0,1,0,1,0,8,1,2,4,4,0,0,22,Yes,0,12,0,1,0,No,No,No,No,Yes,NA,Religious,Mrs.,Carrie,De Francisco,Principal,c3@mdcbiz.com,Mrs.,Carrie,De Francisco,c3@mdcbiz.com
237044,Los Angeles,19645926156145,Sanders' Academy,2109 Saint Augusta Lane,Hawthorne,CA,90250,no data,HAWTHORNE,no data,90250,323,779,2407,VSANDERS828@GMAIL.COM,no data,Hawthorne,Mrs.,Victoria,Sanders,Administrator,vsanders828@gmail.com,Coeducational,Day Only,1,10,No,7,16,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,6,No,0,1,0,1,0,No,No,No,No,Yes,NA,Religious,Mr.,Dwayne,Sanders,Principal,vsanders828@gmail.com,Mrs.,Victoria,Sanders,vsanders828@gmail.com
237993,Los Angeles,19645687052194,Montrose Christian Montessori School,2545 Honolulu Avenue,Montrose,CA,91020,no data,no data,no data,no data,818,249,2319,contact@mcms.us,no data,Glendale Unified,Mrs.,Sharon,Lee,Administrator,sharonlee@mcms.us,Coeducational,Day Only,K,6,No,5,12,17,9,5,7,6,3,5,0,0,0,0,0,0,0,0,52,No,0,7,6,3,4,No,No,No,No,Yes,NA,Religious,Mr.,Jay,Thompson,Director,no data,Mrs.,Lucy,Thompson,no data
237780,Los Angeles,19648816960785,Assumption of the Blessed Virgin Mary,2660 East Orange Grove Boulevard,Pasadena,CA,91107,no data,no data,no data,no data,626,793,2089,kholtz@abvmpasadena.org,no data,Pasadena Unified,Mrs.,Kerry,Holtz,Principal,kholtz@abvmpasadena.org,Coeducational,Day Only,K,8,No,4,14,19,22,16,20,31,33,27,34,33,0,0,0,0,0,0,235,No,0,15,5,1,10,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Kerry,Holtz,Principal,kholtz@abvmpasadena.org,Mrs.,Kerry,Holtz,kholtz@abvmpasadena.org
237781,Los Angeles,19647336935746,Mary Star of the Sea High School,2500 North Taper Avenue,San Pedro,CA,90731,no data,no data,no data,no data,310,547,1138,principal@marystarhigh.com,DCSTitlePrograms@la-archdiocese.org,Los Angeles Unified,Ms.,Rita,Dever,Principal,principal@marystarhigh.com,Coeducational,Day Only,9,12,Yes,13,20,0,0,0,0,0,0,0,0,0,121,141,143,144,0,0,549,Yes,142,30,2,5,12,Yes,no data,no data,no data,no data,CATH,Religious,Fr.,Nicholas,Tacito,Other,rector@marystarhigh.com,Mrs.,Kelly,Phillips,kphillips@marystarhigh.com
237548,Los Angeles,19647336964530,St. Philomena Elementary,21832 South Main Street,Carson,CA,90745,no data,no data,no data,no data,310,835,4827,school-9240@la-archdiocese.org,srmaryjohn@stphilomenaschool.org,Los Angeles Unified,Sr.,Mary John,Schik,Principal,srmaryjohn@stphilomenaschool.org,Coeducational,Day Only,K,8,No,4,14,40,36,29,31,33,32,35,38,33,0,0,0,0,0,0,307,No,0,10,3,1,15,Yes,no data,no data,no data,no data,CATH,Religious,Sr.,Mary John,Schik,Principal,srmaryjohn@stphilomenaschool.org,Sr.,Mary John,Schik,srmaryjohn@stphilomenaschool.org
237552,Los Angeles,19647256963664,St. Cyprian Elementary,5133 East Arbor Road,Long Beach,CA,90808,no data,no data,no data,no data,562,425,7341,principal@stcyprianschool.org,no data,Long Beach Unified,Mrs.,Rachelle,Riemersma,Principal,principal@stcyprianschool.org,Coeducational,Day Only,K,8,No,4,14,26,28,27,32,30,28,20,18,14,0,0,0,0,0,0,223,No,0,11,2,1,12,Yes,no data,no data,no data,no data,CATH,Religious,Fr.,Jason,Souza,Other,pastor@stcyprianchurch.org,Mrs.,Beth,Luyben,bookkeeper@stcyprianschool.org
237557,Los Angeles,19647256962963,Our Lady of Refuge,5210 East Los Coyotes Diagonal,Long Beach,CA,90815,no data,no data,no data,no data,562,597,0819,principal@start.olrs.org,no data,Long Beach Unified,Mrs.,Patricia,Holmquist,Principal,principal@start.olrs.org,Coeducational,Day Only,K,8,No,4,14,44,33,30,25,27,23,21,21,20,0,0,0,0,0,0,244,No,0,12,2,1,18,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Patricia,Holmquist,Principal,principal@start.olrs.org,Mrs.,Patricia,Holmquist,principal@start.olrs.org
237295,Los Angeles,19650606963953,St. James Elementary,4625 Garnet Street,Torrance,CA,90503,no data,no data,no data,no data,310,371,0416,office@stjamesweb.com,no data,Torrance Unified,Mrs.,Cheryl,Hugo,Other,office@stjamesweb.com,Coeducational,Day Only,K,8,No,5,14,32,25,24,22,27,30,34,31,31,0,0,0,0,0,0,256,No,0,10,6,1,6,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Noreen,Maricich,Principal,maricich.principal@gmail.com,Mrs.,Cheryl,Hugo,office@stjamesweb.com
237792,Los Angeles,19752917078520,Christ Centered Pasadena Christian School,204 Pearl Street,San Gabriel,CA,91776,no data,no data,no data,no data,626,940,5300,ccpcs2010@gmail.com,glorybe2thelord@gmail.com,San Gabriel Unified,Mr.,Gary,Ramirez,Administrator,djgarymusic@mac.com,Coeducational,Day Only,1,12,Yes,6,18,0,4,0,1,0,1,3,2,1,3,3,0,5,0,0,23,Yes,5,15,0,2,2,No,No,No,No,Yes,CAL,Religious,Mrs.,Laureen,Ramirez,Director,ccpcs2010@gmail.com,Mrs.,Laureen,Ramirez,ccpcs2010@gmail.com
237560,Los Angeles,19646006962823,Our Lady of Guadalupe Elementary,340 Massey Street,Hermosa Beach,CA,90254,no data,no data,no data,no data,310,372,7486,abeuder@ourladyofguadalupeschool.org,DCSTitlePrograms@la-archdiocese.org,Hermosa Beach City Elementary,Mrs.,April,Beuder,Principal,abeuder@ourladyofguadalupeschool.org,Coeducational,Day Only,K,8,No,4,14,27,26,25,22,24,23,25,22,29,0,0,0,0,0,0,223,No,0,10,2,2,7,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,April,Beuder,Principal,abeuder@ourladyofguadalupeschool.org,Ms.,Alejandra,Chavolla,achavolla@ourladyofguadalupeschool.org
237564,Los Angeles,19647336900476,The Help Group's North Hills Prep,15339 Saticoy Street,Van Nuys,CA,91406,no data,no data,no data,no data,818,267,2600,fshapiro@thehelpgroup.org,ebradley@thehelpgroup.org,Los Angeles Unified,Mrs.,Elin,Bradley,Executive Director,ebradley@thehelpgroup.org,Coeducational,Both,1,12,Yes,8,20,0,0,2,2,5,11,10,8,1,6,19,14,17,0,0,95,Yes,10,9,0,3,15,Yes,no data,no data,no data,no data,no data,Non-religious,Mr.,Frank,Shapiro,Head of School,fshapiro@thehelpgroup.org,Mrs.,Elin,Bradley,ebradley@thehelpgroup.org
237305,Los Angeles,19647336998843,AGBU Manoogian–Demirdjian,6844 Oakdale Avenue,Canoga Park,CA,91306,no data,no data,no data,no data,818,883,2428,aavanesian@agbumds.org,no data,Los Angeles Unified,Mr.,Levon,Keshishian,Director,lkeshishian@agbumds.org,Coeducational,Day Only,K,12,Yes,4,18,49,50,51,38,48,48,43,56,45,46,53,51,52,0,0,630,Yes,42,75,6,9,34,Yes,no data,no data,no data,no data,no data,Non-religious,Ms.,Arpi,Avanesian,Principal,aavanesian@agbumds.org,Ms.,Arpi,Avan,aavanesian@agbumds.org
237307,Los Angeles,19650606962740,Nativity Catholic Elementary,2371 Carson Street,Torrance,CA,90501,no data,no data,no data,no data,310,328,5387,bruins@nativityemail.com,principal.wechsler@la-archdiocese.org,Torrance Unified,Dr.,Michelle,Wechsler,Principal,principal.wechsler@la-archdiocese.org,Coeducational,Day Only,K,8,No,4,14,28,32,25,26,30,35,21,30,28,0,0,0,0,0,0,255,No,0,10,3,1,5,Yes,no data,no data,no data,no data,CATH,Religious,Dr.,Michelle,Wechsler,Head of School,no data,Mrs.,Tricia,Goettsch,no data
238007,Los Angeles,19647337084072,Nishiyamato Academy,2458 Lomita Boulevard,Lomita,CA,90717,no data,no data,no data,no data,310,325,7040,katsuyuki@nacus.org,mail@nacus.org,Los Angeles Unified,Ms.,Yoshie,Ogura,Principal,ogura@nacus.org,Coeducational,Day Only,K,9,No,4,15,34,13,9,19,6,10,7,11,6,7,0,0,0,0,0,122,No,0,16,16,3,0,Yes,Yes,no data,no data,no data,no data,Non-religious,Mr.,Katsuyuki,Nishikawa,President,katsuyuki@nacus.org,Mr.,Katsuyuki,Nishikawa,katsuyuki@nacus.org
237815,Los Angeles,19648816909295,Lake Avenue Church School,393 North Lake Avenue,Pasadena,CA,91101,no data,no data,no data,no data,626,844,4475,koharj@lakeave.org,no data,Pasadena Unified,Ms.,kohar,jarlekian,Director,koharj@lakeave.org,Coeducational,Day Only,K,K,No,5,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,No,0,2,1,1,0,No,No,No,No,Yes,no data,no data,Ms.,kohar,jarlekian,Director,koharj@lakeave.org,Ms.,kohar,Jarlekian,koharj@lakeave.org
237816,Los Angeles,19757137025075,Lily's Garden Preschool and Kindergarten,616 South Chapel Avenue,Alhambra,CA,91801,no data,no data,no data,no data,626,282,9736,lilysgardenpk@gmail.com,no data,Alhambra Unified,Mrs.,Christina,Yeo,Administrator,lilysgardenpk@gmail.com,Coeducational,Day Only,K,K,No,4,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,No,0,2,1,1,1,No,No,No,No,Yes,no data,Non-religious,Ms.,Jean,Leung,Director,lilysgardenpk@gmail.com,Ms.,Jean,Leung,no data
237579,Los Angeles,19646346964001,St. John Chrysostom,530 East Florence Avenue,Inglewood,CA,90301,no data,no data,no data,no data,310,677,5868,principal@stjohninglewood.org,no data,Inglewood Unified,Mr.,Jae,Kim,Principal,principal@stjohninglewood.org,Coeducational,Day Only,K,8,No,4,14,31,23,32,30,30,27,34,33,29,0,0,0,0,0,0,269,No,0,10,4,2,10,Yes,no data,no data,no data,no data,CATH,Religious,Mr.,Jae,Kim,Principal,principal@stjohninglewood.org,Mr.,Jae,Kim,principal@stjohninglewood.org
237818,Los Angeles,19648736962971,Our Lady of the Rosary School,14813 South Paramount Boulevard,Paramount,CA,90723,no data,no data,no data,no data,562,633,6360,vanrivas@la-archdiocese.org,DCSTitlePrograms@la-archdiocese.org,Paramount Unified,Mrs.,Vanessa,Rivas,Principal,mrsvanrivas@olrwarriors.org,Coeducational,Day Only,K,8,No,5,14,21,23,33,30,32,24,36,34,27,0,0,0,0,0,0,260,No,0,12,0,1,11,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Vanessa,Rivas,Principal,mrsvanrivas@olrwarriors.org,Mrs.,Vanessa,Rivas,mrsvanrivas@olrwarriors.org
237825,Los Angeles,19647330115824,STEM3 Academy,6455 Coldwater Canyon Ave,Valley Glen,CA,91606,no data,no data,no data,no data,818,623,6386,ecrasnow@stem3academy.org,ecrasnow@thehelpgroup.org,Los Angeles Unified,Dr.,Ellis,Crasnow,Director,ecrasnow@stem3academy.org,Coeducational,Day Only,K,12,Yes,8,18,0,0,0,3,1,4,6,5,13,8,12,13,17,0,0,82,Yes,17,10,1,3,9,Yes,no data,no data,no data,no data,no data,Non-religious,Mr.,Greg,Constant,Principal,gconstant@stem3academy.org,Ms.,Elena,Brewer,ebrewer@thehelpgroup.org
237829,Los Angeles,19646596942239,Foothill Progressive Montessori Schools,4526 Indianola Way,La Canada,CA,91011,no data,no data,no data,no data,818,952,0129,foothillprogressiveschool@gmail.com,no data,La Canada Unified,Mrs.,Padmini,Joseph,Principal,foothillprogressiveschool@gmail.com,Coeducational,Day Only,K,4,No,5,8,17,5,2,1,0,0,0,0,0,0,0,0,0,0,0,25,No,0,5,2,1,0,No,No,No,No,Yes,no data,Non-religious,Mrs.,Shamalie,Goonewardene,Other,foothillprogressiveschool@gmail.com,Mrs.,Shamalie,Goonewardene,foothillprogressiveschool@gmail.com
